"","ID","NP.1","NP.2","NP.3","NP.5","NS.3","NS.6","NP.4","NP.6","NS.1","NS.2","NS.4","NS.5","logFC","logCPM","PValue","FDR"
"5816","GB53674",43,28,73,85,84,87,76,96,135,86,86,62,0.190132629240937,3.29884233482374,0.447085230709898,0.65337742055527
"5817","GB42921",234,161,293,327,407,401,481,523,751,645,707,728,-0.168725688418717,5.79588096057141,0.447733189707086,0.653612921946873
"5818","GB44237",812,701,774,1093,1167,1316,1667,1773,1843,1302,1902,2001,0.22102355965057,7.39952485929664,0.447796021863543,0.653612921946873
"5819","GB44574",37,54,67,77,100,74,83,61,112,97,117,44,0.217140557153174,3.33566938231997,0.447743363003965,0.653612921946873
"5820","GB55294",676,1010,706,870,948,1192,1573,1580,2029,1779,1912,1794,0.249275402979501,7.40168026541383,0.447769395711734,0.653612921946873
"5821","GB52446",298,101,129,245,120,341,412,566,564,528,851,1024,-0.239009915558958,5.60082523279141,0.448002279276864,0.653801642751582
"5822","GB55007",106,75,588,416,1010,292,1193,242,1122,731,327,1072,-0.353324443577113,6.12996132889246,0.448197978673263,0.653974893306315
"5823","GB40764",82,107,119,351,119,146,177,208,553,364,403,516,-0.231201474103967,4.8984307786546,0.448488756028932,0.654286790737725
"5824","GB52441",11,5,39,24,21,20,57,40,35,53,118,82,-0.254596410320406,2.2859602747346,0.448642181328449,0.654398236673278
"5825","GB40108",791,465,1478,2451,1293,1662,1738,2000,2502,1962,2574,1716,0.209705863568909,7.67062716174116,0.449024142344412,0.654531729533818
"5826","GB44901",151,99,230,296,244,262,241,323,428,308,339,319,0.150028612666414,5.04477828077778,0.449041897554219,0.654531729533818
"5827","GB47506",79,39,154,155,146,131,121,117,208,132,452,196,-0.210859785350534,4.23196312937111,0.448910144799989,0.654531729533818
"5828","GB54761",911,591,1565,1810,1279,2171,1636,2039,3135,3121,3899,2376,-0.208225963257244,7.87918416299109,0.448888704670109,0.654531729533818
"5829","GB43697",117,100,173,286,176,242,239,314,393,309,347,284,0.15603054246222,4.90326443290621,0.449468545435413,0.65504122379033
"5830","GB44100",2313,908,17326,12319,9879,31274,70297,116602,49493,60551,150525,71247,-0.362956476021464,12.2507257621088,0.449572270532417,0.655080006547664
"5831","GB51637",118,81,168,209,203,192,203,173,270,215,274,214,0.156103858358546,4.59757833099386,0.44970471469529,0.655160615904045
"5832","GB45225",555,199,964,957,607,1615,804,985,1392,1643,1764,1081,-0.226266652375482,6.92953316142304,0.450238928723642,0.65563560304004
"5833","GB51756",70,47,120,124,123,110,123,142,168,141,173,165,0.164261316339355,3.96007172589989,0.450262284653984,0.65563560304004
"5834","GB52186",383,507,240,3456,4643,3700,8629,14935,7892,3922,28955,2061,-0.446465172195287,9.35196639524111,0.450203611575661,0.65563560304004
"5835","GB43084",271,304,304,330,501,447,835,681,793,739,716,639,0.211013969379836,6.0816217615921,0.450563857703748,0.655656832116611
"5836","GB43891",154,75,170,282,197,198,222,303,347,285,414,270,0.159416998147065,4.86805114071979,0.450662771363024,0.655656832116611
"5837","GB44006",45,17,19,28,15,75,38,107,88,51,150,141,-0.303817412483768,2.90135010601892,0.450606696526591,0.655656832116611
"5838","GB44330",34,307,46,93,82,167,65,323,525,169,142,362,0.425758008784092,4.70124435892232,0.450433974162954,0.655656832116611
"5839","GB51733",847,222,3003,3307,880,4182,6702,11305,2579,5214,9553,4306,0.346539655902012,8.86650151301636,0.450662214776612,0.655656832116611
"5840","GB50955",353,182,584,636,1341,857,1532,827,1383,1182,1306,834,-0.248382117641541,6.75846466695716,0.450758919249455,0.655684421065774
"5841","GB51605",20,13,22,42,21,42,32,37,54,68,71,59,-0.226293404246039,2.28773376771345,0.450893247188341,0.655767528653477
"5842","GB42035",36,89,72,73,211,85,109,111,277,77,163,224,-0.293132812503756,3.99890420179681,0.451070295863871,0.65591272909339
"5843","GB47430",214,119,519,566,371,700,580,585,846,839,1037,687,-0.185988310721663,6.07501006289609,0.45124789495684,0.6560586800716
"5844","GB47723",1441,617,13173,7789,4188,22440,26798,37897,14489,36366,49803,24193,-0.38030248848411,11.0078195249923,0.451438352907735,0.656223273092267
"5845","GB43840",66,27,74,110,103,87,154,136,185,140,109,121,0.19987909562639,3.73289661623982,0.451583540943797,0.656322015452105
"5846","GB54158",33,17,32,48,31,43,43,58,80,41,78,58,0.188405732942774,2.54297543788003,0.451919642713719,0.656698146570825
"5847","GB43882",77,56,201,198,370,123,451,200,676,388,239,281,-0.254149892972432,4.9764571522367,0.452341866844884,0.65708689446773
"5848","GB45657",199,153,408,444,446,463,649,550,571,541,704,470,0.177045420720606,5.81830660199758,0.452319265279282,0.65708689446773
"5849","GB53336",7,56,27,47,31,32,15,57,115,32,35,78,0.349357459928302,2.55457661991905,0.4525637528638,0.657296816648655
"5850","GB45274",21,24,91,83,63,115,154,213,166,151,355,155,-0.203639364031413,3.8674769140467,0.453539969894241,0.658602058846424
"5851","GB48652",230,104,263,375,223,508,293,412,347,305,571,356,0.176550508805901,5.3478335389224,0.453865898226775,0.658962708158682
"5852","GB42410",253,291,2827,1988,6710,563,3605,654,5646,1437,481,2196,-0.477799898165237,8.08988398360385,0.454130498207821,0.658983781149696
"5853","GB47741",523,335,674,861,1096,846,1329,1111,1299,906,1358,806,0.21226362152407,6.83565425368013,0.454268278094482,0.658983781149696
"5854","GB52739",500,244,973,1224,931,1160,1140,1034,1287,1107,1102,917,0.206362787969293,6.88261096249085,0.45408687557736,0.658983781149696
"5855","GB54020",230,87,214,370,210,413,414,390,614,449,781,621,-0.17560023439367,5.51407753349396,0.453983637142387,0.658983781149696
"5856","GB54928",32,26,58,51,72,50,81,78,74,74,93,76,0.20077390024719,3.00869377061634,0.454192861590851,0.658983781149696
"5857","GB49055",23,13,16,21,19,38,29,32,29,20,38,40,0.236876224594667,1.81936882936615,0.454664857386726,0.659446468072432
"5858","GB52710",9,14,40,135,64,61,39,107,228,53,111,97,-0.290664396612112,3.15896722655819,0.454832938874852,0.659577640106156
"5859","GB41164",120,77,209,258,211,274,223,246,398,357,408,345,-0.152168970509628,4.94525350078381,0.454929277448727,0.659604746872664
"5860","GB45958",138,52,202,210,161,282,197,276,377,296,447,340,-0.164650015864748,4.85124509911975,0.455109427355561,0.659655728299568
"5861","GB52105",34,40,24,23,43,47,57,57,57,30,80,91,0.260300045157135,2.68351799063849,0.455119743797971,0.659655728299568
"5862","GB55940",152,84,204,254,216,236,298,325,397,349,334,315,0.152628268635291,4.9932892722455,0.455241698418322,0.659719929727678
"5863","GB51343",318,207,426,479,430,422,544,764,667,577,858,903,0.178018787117873,6.05193594084456,0.455491166028483,0.659968864985837
"5864","GB47202",437,214,755,1062,583,823,704,969,1611,1452,1817,1305,-0.201621607997255,6.7915559555325,0.455737464445218,0.66005185562291
"5865","GB49146",196,198,465,615,455,514,406,739,1328,644,865,951,-0.190936208000676,6.13796914490016,0.455781540327721,0.66005185562291
"5866","GB50274",907,431,1819,1928,1301,2506,1688,1742,3129,3230,3234,2075,-0.216880080450688,7.85189771361767,0.455686119421479,0.66005185562291
"5867","GB51068",329,363,4663,2900,4093,1703,69,1745,8019,301,1670,5756,-0.518960816613309,8.24139262262512,0.456255907728426,0.660626203537239
"5868","GB42626",523,31,104,413,2406,410,1294,238,653,265,536,97,-0.498889577398122,6.27509850750569,0.456491339320851,0.660854452544415
"5869","GB40263",140,183,129,561,209,308,214,342,1012,412,657,651,-0.243165200222946,5.51782667373405,0.456800671350793,0.660905957789609
"5870","GB42376",37,55,71,73,64,74,67,104,106,120,118,119,0.189127801320819,3.41263185685584,0.456665467155987,0.660905957789609
"5871","GB45837",251,152,388,552,331,531,405,485,598,554,663,467,0.158782737384407,5.76659576387475,0.45681660875592,0.660905957789609
"5872","GB47566",200,105,159,290,206,328,430,482,597,431,579,851,-0.181208784874237,5.47242614106126,0.456838114672229,0.660905957789609
"5873","GB47391",30,9,41,68,35,72,46,79,86,86,132,71,-0.199752981570776,2.87613438714948,0.457069804404344,0.661128552428895
"5874","GB54362",24,23,25,64,20,43,41,34,102,42,58,47,0.21688992013273,2.44689598985761,0.457241892708098,0.661264875477577
"5875","GB41305",82,59,119,172,109,204,158,271,298,253,448,231,-0.169415836629162,4.51827717576195,0.457480126616953,0.661496795848683
"5876","GB47396",190,84,304,440,277,627,500,484,571,482,855,593,-0.183996156494469,5.69239288771474,0.457710674953853,0.661604931722475
"5877","GB47687",51,28,69,99,60,98,99,98,142,112,115,92,0.175233854814173,3.43810817701799,0.457698879882852,0.661604931722475
"5878","GB45439",96,24,66,137,62,186,153,258,134,183,569,220,-0.246321800122419,4.26834692383957,0.457889590514277,0.661750947842596
"5879","GB50303",856,398,1313,1220,1288,1555,1486,1715,2346,2349,3210,2034,-0.20250092994953,7.57363845970673,0.458445028649304,0.662440979482198
"5880","GB41423",165,111,235,287,267,330,362,454,627,538,569,495,-0.149930230181705,5.42303141101424,0.458744731663768,0.66271000399889
"5881","GB43138",1392,2334,1124,1426,2167,1559,2835,2740,4593,2797,2727,4569,0.289681131297504,8.35679234923156,0.458996254872651,0.66271000399889
"5882","GB47339",78,86,91,100,93,126,126,130,161,183,250,136,0.185670008442715,4.04020080275802,0.458812892396622,0.66271000399889
"5883","GB49574",14,8,21,32,29,24,32,24,61,39,51,39,-0.21764715485571,1.9436665718244,0.459021267042904,0.66271000399889
"5884","GB51866",70,46,107,127,128,132,140,195,299,227,240,179,-0.15669436434601,4.20186996342179,0.458979716756354,0.66271000399889
"5885","GB49594",61,32,100,139,106,89,125,130,228,179,261,188,-0.167200187079529,3.9822930110348,0.459445511862021,0.66320979154934
"5886","GB50108",291,116,523,489,421,457,388,500,674,547,707,385,0.173141640219744,5.79851566838868,0.459587164433667,0.663301556551818
"5887","GB53709",36,15,23,29,13,87,35,38,42,56,54,114,-0.31525578421341,2.49927668846896,0.459829637636713,0.663538775560366
"5888","GB54590",4224,1797,7779,9059,7663,10765,8632,10164,14307,12330,15399,12401,-0.215788518490259,10.0994654390719,0.460363283393126,0.66419600754494
"5889","GB42428",249,53,149,252,62,488,58,185,225,145,1025,263,-0.356193780808219,4.92358098426874,0.460477581197446,0.664248098534948
"5890","GB49110",77,46,163,154,235,134,412,227,509,329,384,268,-0.192593344282184,4.7951017668122,0.460731259066748,0.66450119622615
"5891","GB52653",215,151,351,467,305,436,336,443,578,462,540,489,0.152774946485487,5.60017699523559,0.461022658574007,0.664808603732166
"5892","GB42564",136,211,133,153,186,215,220,329,420,312,379,365,0.213695418337875,5.02037148961063,0.461332850243936,0.665089407039963
"5893","GB50531",116,20,130,90,34,172,68,134,132,159,279,377,-0.292025157556975,4.0545722447275,0.461373970063155,0.665089407039963
"5894","GB44084",69,54,74,131,123,114,111,162,210,141,144,109,0.171358798876245,3.90103317065518,0.461967130345882,0.665718536435668
"5895","GB44832",20,27,16,19,27,17,46,22,54,44,55,35,0.245641465116504,2.07187321634334,0.461964482814681,0.665718536435668
"5896","GB49939",259,216,434,541,376,491,321,595,738,618,753,480,0.164962724533078,5.89017836357974,0.462136180623718,0.665849195115075
"5897","GB40337",116,42,66,65,44,90,64,250,78,117,101,357,0.310607121176311,3.84497451839934,0.462332184475601,0.666018637802312
"5898","GB48314",545,263,1194,1176,806,1269,1115,1304,1122,1415,1520,1120,0.205640302953461,7.01165997213211,0.462531069291676,0.666192172538621
"5899","GB48750",118,53,154,261,144,267,212,303,383,322,460,329,-0.158028533120414,4.84145890868672,0.462670727117162,0.666280357155499
"5900","GB47615",28,70,32,53,43,57,107,96,131,83,146,134,0.247151073689726,3.35542180837571,0.463136021235877,0.666837372948945
"5901","GB42748",272,145,523,558,378,443,556,593,753,692,796,630,0.16715244746675,5.97325865854268,0.463565038454526,0.667341976219489
"5902","GB42470",23,6,17,38,24,27,23,56,61,32,19,40,0.274029426083595,1.94712247933559,0.463744953210506,0.667452223051889
"5903","GB42553",79,9,34,66,36,74,2,17,44,37,82,14,0.356900314604679,2.49772439952521,0.463798760762248,0.667452223051889
"5904","GB54386",221,133,422,423,441,465,508,555,942,745,789,569,-0.16359951224163,5.90856083559236,0.464139002652889,0.66782873095127
"5905","GB46206",31,8,27,42,45,29,54,54,55,52,53,43,0.235704259035597,2.37345079534166,0.464449399039033,0.668162175247517
"5906","GB42917",42,63,86,131,89,77,60,192,265,95,91,179,0.234141118786087,3.80308815568094,0.464726977027938,0.668238339460132
"5907","GB44682",880,1068,978,1428,1269,1167,1992,1940,2962,1847,2112,2903,0.230077319608103,7.72611033384475,0.464718058681394,0.668238339460132
"5908","GB47333",27,36,68,88,58,74,74,79,132,98,84,79,0.182157105507006,3.21620925063922,0.464738329550378,0.668238339460132
"5909","GB40388",116,63,209,215,170,195,224,258,340,252,331,246,0.151791578393353,4.70998217346756,0.46487789699004,0.668244171764414
"5910","GB50906",2467,987,2978,4014,3201,3095,5205,4425,5681,5208,4984,4470,0.210474114279658,8.86260237002215,0.464899712198668,0.668244171764414
"5911","GB49047",677,366,1102,1339,821,1340,1135,1252,1501,1563,1564,1245,0.192842874826642,7.13659215229991,0.465029705582273,0.668317940944241
"5912","GB44812",30,31,55,75,52,104,62,86,159,101,109,98,-0.193028565841966,3.26400139292137,0.465115814175603,0.668328626762813
"5913","GB45498",421,301,557,799,652,691,768,790,1000,957,961,857,0.17831523577604,6.48730569518878,0.46541778083578,0.6685363625634
"5914","GB53034",278,387,269,326,456,423,650,579,756,788,701,647,0.218261953474042,6.0528746513016,0.46539688239836,0.6685363625634
"5915","GB42237",87,49,123,184,151,126,148,169,239,145,213,188,0.158965422640186,4.21353002639708,0.465574702825538,0.668648706762967
"5916","GB45180",27,23,29,52,46,50,40,40,56,50,55,39,0.188558663045739,2.47036310811323,0.466014563965586,0.669167295619955
"5917","GB48823",9,5,53,22,44,46,15,35,52,47,29,25,-0.266359138891076,2.02444670540016,0.466277442832063,0.66943161684272
"5918","GB40261",580,301,2837,2356,994,3945,3069,6317,3245,5375,9208,3907,-0.292144608931852,8.53866713061699,0.466390893888449,0.669481352413379
"5919","GB52633",22,14,19,31,12,55,18,46,43,51,91,52,-0.276375871608269,2.20429825315367,0.466735080550771,0.669862224916168
"5920","GB53540",34,40,90,114,59,96,67,99,209,151,190,143,-0.19683357785471,3.65289665533034,0.467269065887421,0.67045896603583
"5921","GB53698",61,26,83,103,80,96,106,96,166,98,149,75,0.180217571955761,3.53750806368872,0.467308715467704,0.67045896603583
"5922","GB45096",32,28,37,40,20,61,31,50,47,64,57,74,0.207040785383503,2.55400345227368,0.467683803895349,0.670883808526003
"5923","GB55700",112,40,146,193,206,204,240,256,365,268,322,289,-0.156081359186957,4.68076889410484,0.467909576180412,0.671094352465406
"5924","GB50954",20,55,24,39,45,45,47,111,216,67,132,168,-0.302328510752232,3.24157422064842,0.468384428163803,0.671662004937797
"5925","GB42311",24,27,99,247,47,174,14,460,954,207,225,101,-0.406251238866863,4.4499173911472,0.468553776278353,0.671761434511257
"5926","GB43260",153,69,261,354,231,277,308,357,448,382,456,254,0.162405735346107,5.1330730734802,0.468611920060472,0.671761434511257
"5927","GB45183",121,100,205,262,214,216,272,248,391,273,341,310,0.149020438814022,4.90813486211449,0.46897917484698,0.67202381421108
"5928","GB47057",257,592,204,232,433,341,876,627,955,731,794,1114,0.296346498424088,6.26636845792513,0.469032277158034,0.67202381421108
"5929","GB54749",53,31,186,187,164,111,165,159,348,252,277,211,-0.190173676939151,4.3577080158994,0.468921697502444,0.67202381421108
"5930","GB48474",739,871,490,1087,495,899,1359,1805,1838,1506,1998,2790,0.260298386313854,7.33478379041056,0.469364618503864,0.672161364971157
"5931","GB49857",37,402,74,233,99,187,28,522,923,159,93,558,0.47206466236642,5.17875566834485,0.469365652384803,0.672161364971157
"5932","GB54228",102,44,132,155,111,239,135,197,257,215,335,209,-0.167148525012142,4.3859530205145,0.469288381115515,0.672161364971157
"5933","GB44500",749,149,687,835,683,902,780,1071,2211,1183,2154,1037,-0.222774127686319,6.87121800118573,0.469626644931613,0.672421767856743
"5934","GB42426",804,535,4788,7497,3516,12935,12870,20120,11035,8577,32630,10231,-0.340905888974832,10.069994086635,0.47013607363083,0.672965750851572
"5935","GB49575",39,21,50,41,32,33,53,63,82,67,83,97,0.187142506942003,2.77229804448818,0.470165006627908,0.672965750851572
"5936","GB40848",69,36,37,62,74,68,147,80,105,77,121,156,0.225547046919712,3.4350312147028,0.471145897473232,0.67312216599985
"5937","GB42684",28,13,26,41,35,22,31,33,67,36,47,39,0.199069992971743,2.16162668067877,0.470781570897389,0.67312216599985
"5938","GB43220",107,47,183,180,151,179,236,258,284,215,307,251,0.161600154071683,4.57193374643073,0.470759709719711,0.67312216599985
"5939","GB44879",76,59,190,217,186,271,269,285,258,215,269,201,0.179539642907406,4.65371560362191,0.471142181807763,0.67312216599985
"5940","GB45063",8,11,10,29,13,6,16,55,74,14,69,89,-0.325715075049214,1.92164040791236,0.470407680922534,0.67312216599985
"5941","GB46720",29,25,21,20,64,29,91,65,159,56,77,114,-0.270604595483049,2.8980311109616,0.470885571472618,0.67312216599985
"5942","GB49076",366,208,339,368,533,511,739,598,587,672,644,651,0.187419070782082,6.01611735232452,0.471025229049231,0.67312216599985
"5943","GB49467",14,19,37,24,54,16,55,54,99,40,24,24,0.292263756244651,2.29827817492541,0.470724206668431,0.67312216599985
"5944","GB51700",107,85,205,301,205,248,267,321,384,328,360,249,0.153314719527079,4.93302287884518,0.470950137086714,0.67312216599985
"5945","GB52315",208,146,423,570,385,541,467,593,847,793,984,659,-0.164003630432032,5.9873162250231,0.470630810865988,0.67312216599985
"5946","GB53651",50,64,80,213,80,98,63,228,232,73,365,124,0.251895646903158,4.02821313820123,0.470903955832727,0.67312216599985
"5947","GB51255",18,24,25,22,25,26,26,27,54,45,34,33,0.199127884329177,1.99847599319068,0.471386967864869,0.673353336474199
"5948","GB45304",169,95,243,256,246,302,240,283,279,314,346,334,0.14659445581845,5.01501816507869,0.471773196057634,0.673452075367098
"5949","GB47380",27,13,44,57,39,48,65,46,54,71,75,52,0.202210890642077,2.6203402194213,0.471744238619309,0.673452075367098
"5950","GB49475",11,13,36,16,23,17,32,20,117,47,21,54,-0.316205371423531,2.04222195640379,0.471548717028788,0.673452075367098
"5951","GB50276",117,89,274,313,228,306,238,305,363,346,370,230,0.154341004537041,5.01186894723309,0.471630774909018,0.673452075367098
"5952","GB51050",296,194,520,577,605,877,620,863,862,891,1222,813,-0.178499032693254,6.35101238657882,0.471984982857955,0.673641201172434
"5953","GB50278",110,87,260,286,216,297,257,276,418,508,447,354,-0.157265390098523,5.10509931790392,0.472159523498888,0.673777112736948
"5954","GB41580",18,18,35,45,45,41,56,43,63,52,47,40,0.204338953907096,2.42419956349882,0.472489755193069,0.674135114270258
"5955","GB48299",112,79,253,320,237,202,226,260,374,312,316,288,0.158606980468367,4.91267892618478,0.47268615840789,0.674302084916041
"5956","GB46175",57,14,159,194,48,133,155,230,133,112,367,215,0.262666408472151,4.1043870016651,0.472776943394038,0.674318356973195
"5957","GB43304",205,109,259,458,287,368,334,495,657,544,774,642,-0.156609216768484,5.61800719556113,0.47307426787514,0.674629159912593
"5958","GB55467",25,21,34,47,59,39,51,55,94,67,64,104,-0.205521454317858,2.75676846256894,0.473278019224159,0.674806440635991
"5959","GB43403",40,39,45,84,65,83,104,124,116,76,139,125,0.183445392263937,3.40716985756787,0.473518485001244,0.67503600102124
"5960","GB44630",4,3,8,16,5,11,29,36,43,30,38,44,-0.207178200296315,1.40379062898781,0.473965327226454,0.675559640065222
"5961","GB46066",635,338,770,881,888,1121,1186,1209,1185,1058,1378,1162,0.189869068026714,6.91764627919364,0.474117707209678,0.675663466322129
"5962","GB41149",73,40,68,102,161,76,101,106,132,99,85,89,0.205610597315004,3.62592067112251,0.474248213866519,0.675693437475832
"5963","GB52500",131,85,264,252,362,503,437,463,465,367,612,359,-0.176293996967262,5.39741851759839,0.474297818442423,0.675693437475832
"5964","GB40012",25,28,25,134,68,66,30,185,184,77,226,158,-0.268127618334102,3.48782550173481,0.474744254093018,0.67620676206551
"5965","GB42632",48,20,27,61,25,96,52,93,57,51,120,55,0.240905775020069,2.87014691572965,0.474817343816453,0.67620676206551
"5966","GB52511",79,51,196,204,198,205,211,192,206,222,186,189,0.176461678869223,4.46687608833,0.47509798005011,0.676493017184996
"5967","GB53434",14,8,22,27,25,44,28,20,37,27,82,15,-0.264933148357849,1.86299208294921,0.476102529508073,0.677696211154671
"5968","GB55693",439,235,844,947,465,1297,660,904,1415,1451,1535,1219,-0.203348966412699,6.78249812333562,0.476042749611424,0.677696211154671
"5969","GB42674",127,78,180,239,178,259,223,312,424,352,474,356,-0.143137136821515,4.95520321129431,0.476185819837817,0.677701212853452
"5970","GB40238",29,20,80,104,69,95,63,96,136,119,152,107,-0.175045751718001,3.39095972066579,0.476613462178997,0.677816954899628
"5971","GB42032",187,78,286,344,257,360,294,379,559,469,652,444,-0.15053714545021,5.37877250414106,0.476510893902783,0.677816954899628
"5972","GB46231",226,102,388,433,277,507,628,595,750,855,957,753,-0.16570747815332,5.9300141122869,0.476550624862914,0.677816954899628
"5973","GB47187",52,35,105,117,101,141,102,138,235,183,178,122,-0.161759328825301,3.89493466878759,0.476666096359079,0.677816954899628
"5974","GB49112",196,104,302,418,263,323,373,397,530,443,592,392,0.149092705801349,5.42617455155305,0.476398551895847,0.677816954899628
"5975","GB47230",69,45,115,110,84,120,95,123,177,125,166,149,0.148200159360644,3.82662041009797,0.476805557829783,0.677901793098578
"5976","GB49963",2216,269,1953,2179,485,5237,3312,2032,1896,3572,11647,2469,-0.355706068552926,8.42523525342782,0.477135599221024,0.678257515960944
"5977","GB46606",262,109,490,439,370,450,385,419,568,607,488,413,0.167747230742804,5.67584918102306,0.477390974540825,0.678506998280794
"5978","GB49248",13,198,42,117,34,139,52,275,431,157,85,236,0.407292192604752,4.25445818225224,0.477958556213303,0.679200056044163
"5979","GB44176",79,63,107,152,96,166,134,166,191,198,189,176,0.150103827003574,4.14257270343881,0.478180066048257,0.679302124746979
"5980","GB44431",721,505,1342,1711,1034,1802,1429,1540,1813,1967,1746,1456,0.192072900534845,7.4400584081972,0.478270277588191,0.679302124746979
"5981","GB49189",201,67,205,337,164,300,281,362,480,448,644,585,-0.168422961270131,5.27547087626759,0.478243483545909,0.679302124746979
"5982","GB42544",83,40,164,180,110,140,129,133,226,201,229,132,0.164458611258567,4.15842465778952,0.478719419868011,0.679621554810479
"5983","GB49366",99,46,148,167,147,223,180,216,316,268,359,180,-0.155167559783749,4.51618592322913,0.478735183518059,0.679621554810479
"5984","GB50753",191,178,189,242,281,293,365,442,494,424,392,466,0.169273506399767,5.35503691468169,0.478731219443229,0.679621554810479
"5985","GB42524",58,44,64,51,73,59,175,114,201,92,138,165,0.204313591650967,3.64155453316097,0.479139763337937,0.680060574588124
"5986","GB55357",33,20,30,33,47,35,106,56,88,152,123,81,-0.221664958437117,2.98632001959652,0.479204543788642,0.680060574588124
"5987","GB44174",103,179,113,166,181,259,274,424,715,389,443,557,-0.214121288315441,5.20726342869115,0.479466975740566,0.680319351748139
"5988","GB43360",206,49,166,230,126,429,215,634,329,499,245,981,-0.261964324470403,5.29221084770451,0.480369787693361,0.681145784001717
"5989","GB50130",27,15,53,25,58,46,32,46,61,83,73,48,-0.222963631070118,2.57394375175895,0.480370146198268,0.681145784001717
"5990","GB52161",288,273,498,918,374,831,831,611,778,626,912,1173,0.198607831778157,6.35599286318114,0.480341032297829,0.681145784001717
"5991","GB53093",367,264,483,787,494,640,680,791,1077,849,925,821,0.168030715763383,6.36026815624048,0.480202528171185,0.681145784001717
"5992","GB45912",2265,885,2162,3860,2164,3941,3751,6464,4125,2845,7152,4867,0.221682363712262,8.75657239684181,0.48050375549022,0.681221529187153
"5993","GB47320",79,59,111,145,103,138,119,157,309,250,231,222,-0.165520824958554,4.24141277261252,0.480683912983495,0.681363230568128
"5994","GB54774",348,144,405,555,397,770,897,1100,1116,984,1766,952,-0.183292067476291,6.44902544376032,0.480812150671607,0.681431301293845
"5995","GB47570",27,1,38,35,36,44,43,52,52,66,80,63,-0.22006014762553,2.42361872466839,0.481081207930435,0.681698892638706
"5996","GB54583",91,72,187,160,135,185,176,246,306,231,281,209,0.149218300344566,4.52058074797613,0.481170467169127,0.681711660874206
"5997","GB50865",114,11,50,67,32,149,190,273,166,144,476,360,-0.276796293188033,4.20635297033668,0.481329011494493,0.681822570059316
"5998","GB52600",21,32,27,51,38,34,10,73,161,39,52,155,-0.331490160416165,2.78423795406884,0.481540768642424,0.68200880787219
"5999","GB44486",77,42,103,130,88,144,124,172,217,205,322,196,-0.15846187153491,4.13887995684765,0.481891529758419,0.682391822853437
"6000","GB49404",109,115,101,160,152,151,183,166,273,206,309,212,0.170256482532986,4.48833582216222,0.481989839506933,0.682417281101899
"6001","GB47457",164,138,194,230,228,239,345,332,458,357,389,412,0.152362138699391,5.15304116291261,0.482168543985219,0.682442815920432
"6002","GB51654",60,63,123,166,145,129,129,165,341,190,254,229,-0.165517480955919,4.291796499919,0.482140967098595,0.682442815920432
"6003","GB40878",123,122,174,164,150,204,182,260,376,442,421,442,-0.184955915569503,4.92270157470424,0.482541357473507,0.682837856552399
"6004","GB40916",14,12,9,12,11,26,15,34,46,23,37,56,-0.297120057412461,1.62750752369655,0.482636243559271,0.682837856552399
"6005","GB54110",15,16,24,24,20,35,40,23,36,30,38,42,0.203998762537004,1.91132154565415,0.482688796774238,0.682837856552399
"6006","GB47504",108,39,151,222,143,151,189,181,203,216,356,158,0.174763235413624,4.40107567066562,0.482945919771968,0.683087843566911
"6007","GB50596",1916,1168,4062,4403,2145,4982,4393,4259,3897,5895,5884,4073,0.212128512533148,8.88109086291177,0.483406932989744,0.683512299558567
"6008","GB53250",95,96,119,185,149,139,181,201,282,235,253,252,0.154959094919338,4.49144825373727,0.483368396016439,0.683512299558567
"6009","GB45948",86,42,150,170,195,215,227,231,336,233,308,218,-0.151549061802956,4.55682151031727,0.483626809263087,0.683709393358283
"6010","GB48697",19,15,290,256,241,122,1,146,584,19,165,382,-0.509279230263429,4.39702937802829,0.484212191206837,0.684423055624306
"6011","GB42023",214,109,319,347,284,365,432,443,702,641,684,621,-0.147886930380243,5.63580278595248,0.48469206222726,0.684873431240948
"6012","GB45843",65,42,100,198,110,112,91,151,183,130,206,159,0.164952634708138,3.96545831410064,0.484647430209727,0.684873431240948
"6013","GB42146",1183,392,995,1370,351,1919,920,1348,1545,1721,1501,1735,0.238574401569092,7.26498007130955,0.484829725588434,0.684954019436845
"6014","GB46014",104,62,127,157,131,247,209,290,305,228,451,307,-0.156077439897964,4.65772070313402,0.485115852091447,0.685012432055378
"6015","GB51755",58,21,110,138,83,118,100,140,192,195,201,189,-0.163356677211697,3.89878160648639,0.485092270192005,0.685012432055378
"6016","GB54474",290,349,326,437,553,534,738,636,1011,642,794,550,0.191172415054936,6.1587315175845,0.485193620209207,0.685012432055378
"6017","GB54866",11,25,33,33,17,22,18,57,77,36,37,68,0.247444194641895,2.18949878841299,0.48502233761823,0.685012432055378
"6018","GB55665",205,109,282,392,280,335,317,337,447,391,459,436,0.142333520645114,5.34335644635009,0.485305866096425,0.685057050928736
"6019","GB52294",45,16,144,104,314,53,280,91,326,247,83,122,-0.322407839976201,4.19196150370291,0.485497062973706,0.685213083562324
"6020","GB48908",37,39,67,68,86,78,88,80,112,91,94,72,0.171355638131363,3.27882182166403,0.485626349740986,0.685281701171043
"6021","GB55515",5161,1008,2723,4231,2302,6252,4237,5476,4389,7991,11722,13435,-0.270889530556006,9.37506721139839,0.485849992476866,0.6854834223702
"6022","GB53655",27,54,24,21,35,56,51,35,101,90,197,81,-0.324010866122024,2.97801571586294,0.48599434266217,0.685573221673054
