"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","logFC","logCPM","PValue","FDR"
"5983","GB55476",184,117,267,149,80,109,73,46,151,194,138,186,0.0987242627553663,4.30684330419027,0.670309490407897,0.940530823873938
"5984","GB40168",4391,1939,5203,3948,1817,3477,3113,810,1589,2606,2629,3830,-0.14034550216471,8.70166943330875,0.670876921696888,0.940761510522993
"5985","GB49538",38,38,68,52,25,67,22,23,37,43,36,45,-0.138855897134379,2.63519916352584,0.670931558684475,0.940761510522993
"5986","GB52512",3464,2691,3448,3345,1793,2889,2115,926,2850,4727,2660,2957,0.123849903199007,8.65843749159815,0.671204275533207,0.940897791514463
"5987","GB54483",107,100,96,59,55,39,45,24,74,151,77,66,0.14125917589117,3.44825795513337,0.671252988298033,0.940897791514463
"5988","GB40074",231,204,165,273,139,98,56,274,133,76,184,78,0.197358016872597,4.75533462426359,0.672041132696301,0.941398137473952
"5989","GB45351",113,76,179,88,65,121,68,31,76,101,89,114,-0.100687608028332,3.751375919326,0.672058656054152,0.941398137473952
"5990","GB51115",409,306,575,404,264,376,259,143,296,419,286,335,-0.0957925100293556,5.62091027420896,0.671842895128627,0.941398137473952
"5991","GB52322",79,65,154,128,33,88,46,22,86,62,78,101,-0.118046593435721,3.47261813398327,0.6720348275922,0.941398137473952
"5992","GB51335",4677,7153,3157,4593,5525,2161,3124,3666,2495,11010,3792,3120,0.185520801965553,9.48052938104104,0.67261746584041,0.942023660436034
"5993","GB50780",428,231,423,153,165,111,155,173,157,158,388,155,0.146722159136323,5.08917362624993,0.672771672642045,0.942082408945777
"5994","GB42216",220,146,457,179,95,241,97,55,217,203,165,246,-0.102062951094316,4.72906704416941,0.673077166622254,0.942195760182478
"5995","GB52675",1131,834,1830,1016,592,1196,666,288,1195,1349,933,1510,0.119371198280766,7.18506344886922,0.673038598563461,0.942195760182478
"5996","GB52489",124,139,351,490,126,378,27,15,618,126,40,396,-0.240775764415744,4.99628241954378,0.673190952687955,0.942197877744716
"5997","GB42519",158,40,148,76,45,99,44,44,74,94,89,134,0.117869710095785,3.64559314690053,0.673573952458057,0.942419574696234
"5998","GB45907",126,99,99,66,71,52,61,53,58,122,78,78,0.122330000483999,3.62401050554484,0.673556830783822,0.942419574696234
"5999","GB46876",92,40,90,62,49,51,40,28,67,62,57,80,0.113895646724208,3.16074679860252,0.673943821703987,0.942656011712413
"6000","GB52651",250,216,339,203,144,156,132,94,221,282,197,192,0.0932274025989381,4.88062614594003,0.673967596553203,0.942656011712413
"6001","GB45880",150,132,204,183,107,140,90,65,128,325,95,134,0.112010380642404,4.4017330084952,0.674325917190319,0.942740945053509
"6002","GB51833",775,652,758,334,236,1576,295,151,179,774,1192,714,-0.181522622809917,6.47869429620296,0.674160317662905,0.942740945053509
"6003","GB52428",2840,1179,12497,3031,1576,1788,1674,582,5235,2740,6566,1718,0.195432087180626,8.81585022219735,0.674365335218805,0.942740945053509
"6004","GB47075",244,173,103,141,46,98,39,98,96,111,95,92,-0.160280748910593,4.08162913396491,0.674482670183207,0.942747929409973
"6005","GB43727",10573,2078,19408,3762,2035,11624,6232,353,2157,5923,898,17794,-0.251892506566215,9.7720916486221,0.674794266295344,0.94286937774734
"6006","GB48832",261,119,92,886,104,65,75,45,333,432,44,240,-0.228149402654049,4.94470558208424,0.674702304493884,0.94286937774734
"6007","GB40908",208,161,131,102,66,47,81,96,52,54,73,63,-0.184264982247078,3.90630923456172,0.675353432132345,0.943179564395846
"6008","GB42854",201,134,261,160,67,146,137,58,131,170,131,164,0.0939042462396495,4.40295249268561,0.675329109500663,0.943179564395846
"6009","GB53650",642,511,691,536,413,425,338,317,391,725,452,551,0.10914965905107,6.21823398037481,0.675155123079978,0.943179564395846
"6010","GB41265",109,75,94,91,44,45,51,34,49,49,70,68,-0.130162634504955,3.29020974470236,0.675615360327765,0.943231426363435
"6011","GB48618",38,41,38,34,12,28,17,18,34,44,23,31,0.130296763330725,2.20283563164152,0.675594790446219,0.943231426363435
"6012","GB40091",45,50,116,85,20,49,27,19,46,68,34,68,-0.127318416375255,2.88826200068798,0.676110324690668,0.943326357889465
"6013","GB45008",258,226,372,264,162,311,145,101,238,386,205,351,0.0939919888986397,5.16945652470166,0.675964989744187,0.943326357889465
"6014","GB51236",231,191,109,139,47,76,32,112,85,200,91,177,0.157174208277436,4.21769005369543,0.675959105507658,0.943326357889465
"6015","GB54485",240,161,304,245,141,196,65,105,383,158,101,337,0.132933165702572,4.87835941656706,0.676132988882881,0.943326357889465
"6016","GB55823",210,163,288,157,118,168,78,63,145,227,143,204,-0.09025550290052,4.54179239607585,0.676378677886261,0.943512278062085
"6017","GB43563",89,53,27,42,20,35,21,25,32,34,43,29,-0.169910430950012,2.55169841249179,0.676537273952225,0.943576666612444
"6018","GB46517",591,480,726,514,384,522,397,241,457,623,415,664,0.10155160724188,6.20170166986359,0.676958278831213,0.944006958449907
"6019","GB40479",133,115,219,147,90,135,72,56,132,136,136,197,0.0944335192888216,4.24099143903696,0.677253061040089,0.944104267150902
"6020","GB50746",39,18,41,34,29,29,37,12,23,29,30,35,0.138818377936487,2.22846336675514,0.677196709164357,0.944104267150902
"6021","GB54830",167,104,161,147,67,124,94,47,99,168,139,114,0.0984578087001093,4.12167229323523,0.677650647036371,0.944501615998875
"6022","GB45459",3652,3145,2695,4049,2085,2375,3012,3746,892,1323,1863,2013,0.197765309244145,8.76384541366534,0.678050312101606,0.944901730182112
"6023","GB40815",33,28,46,48,31,10,17,31,18,42,29,28,0.154565329869043,2.27365018208873,0.678193126393943,0.944943834749788
"6024","GB41285",68,52,121,61,28,71,22,24,48,70,106,79,0.124105603367638,3.1616531065953,0.678468150944893,0.944975810296464
"6025","GB45354",1094,585,1451,834,376,1145,617,229,818,1236,700,1296,0.122701242144708,6.89935753136569,0.678425876612565,0.944975810296464
"6026","GB46708",64,70,276,120,38,140,36,46,77,121,79,128,-0.132273019391945,3.77513740664242,0.678553888566074,0.944975810296464
"6027","GB40297",1262,1054,1304,982,823,1013,817,515,1037,1268,920,1108,0.117099190996573,7.23111301366552,0.678737557720721,0.944998809389625
"6028","GB46737",1701,512,2654,1274,769,1849,1175,249,916,1435,253,2247,-0.171537660884015,7.41428928450236,0.67879561761209,0.944998809389625
"6029","GB48366",6108,4932,14661,8946,3687,8400,4009,1717,6340,8070,6184,8096,-0.126524581057104,9.84793055575994,0.679144394370386,0.945170772397394
"6030","GB53965",100,45,277,250,54,197,69,28,113,66,229,128,-0.157568481718429,4.16566509981266,0.67908254404019,0.945170772397394
"6031","GB47306",127,77,232,145,49,138,71,40,143,123,129,131,0.0998148708515679,4.04724786280133,0.679380031710765,0.94518521653129
"6032","GB53142",100,60,141,69,30,61,48,40,57,70,65,87,0.0987228909565066,3.3342343299154,0.679292006685148,0.94518521653129
"6033","GB45972",546,476,151,322,218,77,109,301,118,180,208,160,-0.201934383803327,5.28735669867215,0.679728576911267,0.945513379320297
"6034","GB51305",364,212,387,144,205,75,84,62,328,280,405,152,0.155137451384613,5.01077070920143,0.679881708643959,0.945569655111055
"6035","GB42551",153,99,286,175,113,171,93,56,128,123,55,291,-0.119564533952217,4.36674984269325,0.680126103491483,0.945752818641347
"6036","GB42207",261,193,365,267,131,157,135,82,211,272,229,241,0.0885668064518785,4.92005076104898,0.680728624567134,0.946120340736567
"6037","GB44140",1061,278,926,443,331,678,641,184,451,734,455,683,0.128816557340907,6.35378189890436,0.680692187794235,0.946120340736567
"6038","GB53114",62996,32446,122767,76899,57514,28941,71648,15371,58534,73359,57661,56796,0.153134451207808,13.0677495295227,0.680681006821637,0.946120340736567
"6039","GB40425",76,31,70,21,18,22,15,23,58,41,32,26,0.139177075275827,2.44122945170101,0.681466528656863,0.94680495910041
"6040","GB40565",69,80,259,155,42,89,35,74,54,58,81,124,-0.155218823019004,3.74361007539336,0.681385434671677,0.94680495910041
"6041","GB43093",439,348,380,280,164,367,173,104,186,464,302,327,-0.100665994855035,5.390886779473,0.682397831594511,0.94680495910041
"6042","GB44747",104,70,225,126,44,162,48,46,92,102,81,152,-0.117372018048551,3.87268662523955,0.68218220143311,0.94680495910041
"6043","GB45300",55,26,111,62,16,50,27,8,45,50,38,60,-0.131527594640308,2.6713193758294,0.682056603302543,0.94680495910041
"6044","GB45313",50,30,94,90,31,26,23,15,33,56,120,37,0.159898058682482,2.87254018939546,0.681830141104251,0.94680495910041
"6045","GB47327",37,17,70,27,7,28,12,2,20,29,11,62,-0.164780468642715,1.90972864505244,0.681587786601635,0.94680495910041
"6046","GB49038",286,211,228,144,98,117,78,80,162,323,154,185,0.111730054010997,4.62834143131877,0.682262071252223,0.94680495910041
"6047","GB49586",230,135,213,148,113,158,112,64,154,211,165,163,0.0934704104534003,4.50993658463232,0.682131459380875,0.94680495910041
"6048","GB52500",238,205,454,357,144,377,131,85,264,252,362,503,0.111311389303893,5.29629504359392,0.682462249475498,0.94680495910041
"6049","GB54087",206,147,375,205,112,180,102,79,197,263,213,171,0.0899927198532533,4.73448237440194,0.682079207697967,0.94680495910041
"6050","GB44492",489,264,589,389,255,548,371,119,401,514,279,551,0.107852394105434,5.8316553812062,0.683427310077226,0.947360750936253
"6051","GB44787",33,51,48,62,19,27,30,29,29,30,53,21,0.129406756615849,2.51928089591808,0.683399598506798,0.947360750936253
"6052","GB49424",179,155,238,169,96,138,117,64,156,248,114,138,0.0925575978677881,4.45699452090613,0.683212012459454,0.947360750936253
"6053","GB49642",456,322,852,492,220,489,255,155,360,393,387,497,-0.0962391320796616,5.83095107467133,0.683016417130223,0.947360750936253
"6054","GB55566",68,52,152,73,26,148,26,30,64,109,59,91,-0.133350227603294,3.39191485287984,0.683107774203249,0.947360750936253
"6055","GB46023",59,34,185,92,34,106,27,13,79,61,94,95,-0.135766360561219,3.3279391959592,0.683788381745595,0.947391794553249
"6056","GB51496",44,38,136,80,27,60,28,14,43,65,37,97,-0.122805616984649,2.95240226271758,0.683696499859501,0.947391794553249
"6057","GB54294",1621,1223,3674,5207,2260,3855,2088,768,4511,1740,3844,3570,0.159929922634179,8.69800450669974,0.68366816677328,0.947391794553249
"6058","GB52541",191,123,455,237,96,259,136,79,160,138,164,262,-0.108219913030314,4.75040991242449,0.684052861235025,0.947601784662319
"6059","GB42780",2436,2590,4382,2752,1424,3021,1433,1055,1996,2329,2189,3106,-0.115023749986608,8.41109117820835,0.68440682258505,0.947935642042208
"6060","GB43325",45,108,98,21,34,45,33,21,46,27,94,16,-0.190385876453067,2.91299761365259,0.68472735723882,0.948223099331383
"6061","GB43889",163,141,317,144,100,178,82,49,137,143,180,197,-0.0909004734663541,4.43067110325415,0.685893328629725,0.948540977315821
"6062","GB44482",2457,2587,1266,1287,1000,615,580,1561,667,748,1052,723,-0.194439147503307,7.62456107873185,0.686166225452526,0.948540977315821
"6063","GB45127",346,219,647,354,181,364,156,75,323,373,283,411,-0.0946813539255376,5.4121610046424,0.686494240665335,0.948540977315821
"6064","GB45654",1389,968,2102,1528,660,1642,759,377,904,1383,1140,1669,-0.114075963385876,7.39564205602368,0.68638052962953,0.948540977315821
"6065","GB45670",239,176,361,265,129,214,129,88,204,301,224,232,0.0840058496620814,4.93074201214902,0.686652339989706,0.948540977315821
"6066","GB45935",722,336,1065,617,245,432,186,133,617,651,394,573,-0.110612087738894,6.06584058485407,0.68657875873931,0.948540977315821
"6067","GB47153",41,45,122,68,18,84,19,1,65,76,48,83,-0.159299948949615,2.92469002200066,0.686034360968048,0.948540977315821
"6068","GB47665",56,38,110,55,30,84,20,28,69,88,44,77,0.118049905254855,3.0700164481696,0.685837137839516,0.948540977315821
"6069","GB49346",135,160,338,221,68,114,63,97,110,134,123,162,-0.121220919400918,4.36537564391051,0.685594813966648,0.948540977315821
"6070","GB49638",49,34,115,66,33,45,16,22,51,70,38,51,-0.122695320232001,2.81820399767404,0.685449106703826,0.948540977315821
"6071","GB53434",12,14,57,31,10,36,14,8,22,27,25,44,0.1490856866306,1.89081952170616,0.685806504400968,0.948540977315821
"6072","GB54215",80,51,197,74,38,116,28,22,97,100,72,88,-0.120366309038727,3.46899359469909,0.686196414282497,0.948540977315821
"6073","GB55930",513,231,801,307,149,575,244,72,235,365,322,678,-0.124008346482653,5.65394975006646,0.686582756243204,0.948540977315821
"6074","GB55967",349,216,418,241,136,258,158,98,265,300,253,294,0.0863026326633034,5.14891446459949,0.6865908560029,0.948540977315821
"6075","GB55998",291,296,636,391,198,417,135,259,214,198,244,400,-0.126712886394006,5.50372936964381,0.68661617115658,0.948540977315821
"6076","GB40894",282,171,337,230,134,203,106,92,243,239,231,248,0.0875381167266761,4.91349285077148,0.686980775051796,0.948838489834541
"6077","GB49078",14,16,163,61,8,71,22,4,23,57,12,211,0.248283405838208,2.82962875434139,0.687164009921666,0.948935391025608
"6078","GB49318",117,96,155,82,86,83,64,36,84,114,77,102,-0.0952554536221264,3.75330112781719,0.687682901589396,0.949360673922434
"6079","GB54602",366,216,499,307,138,215,195,143,203,243,249,349,0.0910797639888022,5.23033335642042,0.687698228881611,0.949360673922434
"6080","GB55641",486,370,729,563,245,355,225,157,352,384,426,494,-0.0933373458523361,5.81757377844946,0.688169508533824,0.949855019015765
"6081","GB40769",2926,1969,3299,3004,926,4703,1784,353,2810,4024,2480,5002,0.150551514207928,8.56161193444057,0.689252054802899,0.950281843328585
"6082","GB45970",34,36,21,31,24,11,24,23,16,9,27,36,0.167712627734551,2.03263821767466,0.688993272145734,0.950281843328585
"6083","GB46516",456,154,193,222,128,202,163,49,213,132,283,423,0.133992445947241,4.96839778937455,0.689267122812774,0.950281843328585
"6084","GB46628",121,91,272,138,80,167,80,39,143,169,141,182,0.0977281031244369,4.24831297101793,0.689271398992028,0.950281843328585
"6085","GB47468",165,89,243,173,107,73,81,82,101,114,201,106,0.113768144154575,4.25465897090395,0.688920938596435,0.950281843328585
"6086","GB50057",152,105,160,114,77,137,61,31,109,128,118,145,-0.0872118304296207,4.00038870653783,0.689201453804526,0.950281843328585
"6087","GB55894",155,89,158,141,70,156,94,40,100,175,110,162,0.0989305908740831,4.12460403004621,0.68902433571297,0.950281843328585
"6088","GB43390",200,159,186,146,82,107,93,63,118,207,152,127,0.0949515605623341,4.32396854888412,0.689523225293905,0.950341653208473
"6089","GB47389",403,377,898,430,290,580,236,178,526,637,383,660,0.101054706934943,6.03220864738678,0.689541268635175,0.950341653208473
"6090","GB47876",463,725,587,497,317,239,251,346,241,205,462,313,-0.149196543959365,5.91777995439619,0.689852881057234,0.950538466038629
"6091","GB49248",420,249,55,174,61,44,13,198,42,117,34,139,-0.256120428470647,4.37043822949356,0.68991060493819,0.950538466038629
"6092","GB42648",789,464,1422,873,415,1181,535,255,819,918,613,1420,0.119973320979166,6.81266272544111,0.690104300560655,0.950649259734901
"6093","GB49093",71,72,76,83,42,57,34,28,41,80,52,74,-0.103910220421855,3.14069304271189,0.690281506497483,0.950737305518937
"6094","GB54936",30,30,31,29,15,25,13,17,18,16,27,18,-0.167406227377793,1.85377947417428,0.690467623690792,0.950837594029065
"6095","GB40880",162,84,279,168,72,169,67,49,123,135,139,173,-0.0958953961725248,4.24018517644226,0.69144946847991,0.950960042752766
"6096","GB41152",347,236,1009,500,212,567,202,88,441,489,295,644,-0.114285560225616,5.80785383845648,0.691707163527041,0.950960042752766
"6097","GB41312",560,430,719,592,327,681,317,237,580,647,482,610,0.0969855854575479,6.2224098224995,0.691611917415304,0.950960042752766
"6098","GB42139",262,128,231,135,73,105,74,98,103,124,90,127,-0.124371214498903,4.25534890470784,0.690947023724324,0.950960042752766
"6099","GB42188",932,678,1303,1039,437,539,468,776,488,473,810,533,0.144656656406824,6.77262678240142,0.692270806038742,0.950960042752766
"6100","GB43112",40191,20410,76932,43636,22033,24826,20202,9086,21130,16734,68280,15332,-0.162915520712647,12.105822760778,0.691940470542604,0.950960042752766
"6101","GB43704",1451,1417,1400,821,1040,778,676,465,1059,1831,1146,1455,0.123910700954432,7.36649370931631,0.691467219196408,0.950960042752766
"6102","GB44077",108,102,74,72,51,116,53,52,69,142,57,99,0.117775303600854,3.65155845645842,0.691418010344758,0.950960042752766
"6103","GB44276",312,291,95,192,80,86,54,211,35,46,89,122,-0.222186991251062,4.47948927355573,0.692290134128965,0.950960042752766
"6104","GB44935",955,743,1244,902,462,905,487,321,605,821,678,948,-0.104852540635088,6.7535657023803,0.692138507086645,0.950960042752766
"6105","GB45836",78,26,176,65,28,75,48,12,49,45,85,60,-0.14277158450482,3.11599106432115,0.692369621212989,0.950960042752766
"6106","GB48532",321,202,443,246,137,239,116,79,220,273,255,261,-0.084798278269612,5.02664475162952,0.690751512006305,0.950960042752766
"6107","GB49772",168,133,158,124,112,61,117,90,100,110,86,112,0.11885354147473,4.16742669283861,0.691357667325544,0.950960042752766
"6108","GB51759",153,92,485,288,94,151,80,43,207,237,274,246,0.1227969489214,4.7185507641351,0.691351168801078,0.950960042752766
"6109","GB53341",1119,1055,1955,1077,637,1052,519,621,728,821,1041,958,-0.117919196509036,7.13549645699733,0.691802658531356,0.950960042752766
"6110","GB55901",9625,7146,9184,8776,5263,6911,5740,2748,7271,12838,6815,7448,0.119273527206269,10.0752908052753,0.692354667195303,0.950960042752766
"6111","GB54132",52,41,61,50,28,41,32,21,46,39,40,54,0.0999869963037267,2.68205580062109,0.692635749427187,0.951169891865972
"6112","GB47043",2349,2939,2063,2209,2081,1392,1504,1113,1348,5114,1435,2406,0.142935255763928,8.32589652821759,0.693057610086159,0.95159349866542
"6113","GB40434",297,285,638,398,222,302,155,155,190,408,329,342,-0.0953836540204842,5.46374938240437,0.693848726033092,0.95178749874008
"6114","GB40654",1949,964,2662,1623,862,1164,778,540,1385,1253,2532,1315,0.12473144698339,7.64990633048984,0.694527500526077,0.95178749874008
"6115","GB40770",9432,13575,19201,14619,6712,16247,6105,3670,16864,14092,6278,13857,-0.131148696803378,10.6852274917806,0.693880635858721,0.95178749874008
"6116","GB42840",1556,1080,1968,1819,862,839,711,758,858,994,1079,1090,-0.122148040668011,7.38574724048849,0.693725907119729,0.95178749874008
"6117","GB43076",108,72,83,47,33,21,27,15,70,89,75,66,0.14653147971584,3.08842408692235,0.69447230631639,0.95178749874008
"6118","GB45686",130,77,152,92,40,81,45,33,86,95,79,79,-0.0994252239101111,3.56238197891291,0.694330561557317,0.95178749874008
"6119","GB47902",61,32,88,51,24,34,23,15,43,80,28,68,0.116304622917014,2.70181005174476,0.693691480411475,0.95178749874008
"6120","GB49040",413,330,570,422,226,449,222,152,365,455,431,463,0.0891005201259259,5.74808337433989,0.693470509035494,0.95178749874008
"6121","GB50346",118,66,220,96,56,119,67,35,89,144,93,146,0.0971919764354115,3.87027343457772,0.693454748594488,0.95178749874008
"6122","GB50372",482,368,796,408,260,456,280,113,379,433,358,545,-0.0917821364965309,5.83042535546329,0.694364327498159,0.95178749874008
"6123","GB54812",83,69,196,108,41,96,39,47,82,111,88,120,0.0946585126038514,3.67796011175442,0.694559895410421,0.95178749874008
"6124","GB55752",74,45,120,67,25,61,40,43,54,71,33,62,0.0967784054953285,3.10513097757203,0.694440952259107,0.95178749874008
"6125","GB48263",69,43,121,65,27,72,35,28,50,49,46,66,-0.124809515593644,3.02537401547003,0.694837016495581,0.952011794682599
"6126","GB40785",272,128,299,270,109,210,131,78,162,174,159,238,-0.0921328325048597,4.7365290637967,0.695915385749799,0.952022270773846
"6127","GB41313",1151,657,1384,914,490,1348,476,266,879,1129,665,1172,-0.111526697457523,6.93259091719879,0.695950244377034,0.952022270773846
"6128","GB41367",43,24,85,55,13,56,23,11,56,59,26,68,0.134947528471211,2.61777619249108,0.696205990912666,0.952022270773846
"6129","GB41714",104,88,126,116,53,59,37,56,69,97,52,71,-0.125425404880429,3.53232619711407,0.695384739513624,0.952022270773846
"6130","GB44116",561,465,636,405,253,372,206,117,335,716,88,708,-0.130532116099929,5.80310217005838,0.69553925938544,0.952022270773846
"6131","GB44129",852,655,1230,873,458,752,532,223,515,811,689,853,-0.102479222814271,6.63662178883645,0.69559350935284,0.952022270773846
"6132","GB45367",100,68,178,83,60,99,42,35,75,108,77,104,-0.0959162493255287,3.61639596421179,0.696138538259596,0.952022270773846
"6133","GB47079",799,1228,965,740,1107,969,529,335,204,2602,423,943,-0.171314884916051,7.03914403490281,0.695014146726011,0.952022270773846
"6134","GB47617",6178,3855,6789,4492,2377,6055,3384,1547,4144,5625,3555,8612,0.120239397744846,9.37087115653893,0.695975578690046,0.952022270773846
"6135","GB48505",1347,800,1900,2094,867,1268,1079,223,1347,1179,859,1534,-0.128211181222578,7.40961499338566,0.695242257936048,0.952022270773846
"6136","GB48596",76,59,141,85,26,71,41,15,77,106,61,105,0.116682565304465,3.32273383778905,0.695368338478122,0.952022270773846
"6137","GB50995",526,289,353,355,145,265,166,196,310,358,239,319,0.0998656365655403,5.43506720508189,0.696106588631827,0.952022270773846
"6138","GB48002",2771,2744,1284,1831,1179,1035,749,2817,780,954,1456,991,0.199900925026957,8.05972963539877,0.6963546273112,0.95205460175548
"6139","GB53724",45,18,49,76,37,16,26,31,12,42,14,28,-0.19193259404292,2.38388350752836,0.696456530049677,0.95205460175548
"6140","GB40150",1028,738,845,904,447,545,523,729,246,349,983,545,0.158954599317804,6.70722951378791,0.697386066912996,0.952084573537313
"6141","GB40490",38,31,77,52,13,51,11,16,33,55,24,53,-0.129318850220789,2.44082433241014,0.697179326433302,0.952084573537313
"6142","GB41205",122,81,113,75,47,86,55,32,90,90,85,103,0.0991771566481173,3.58347641031486,0.696760120835895,0.952084573537313
"6143","GB43303",343,237,435,264,150,348,200,104,276,288,277,363,0.0868284956943465,5.29653299151317,0.69728786161086,0.952084573537313
"6144","GB43892",3892,1175,14642,2450,1368,4844,2019,545,4079,2128,5743,3298,-0.175865501436042,8.94098171676668,0.696729454218385,0.952084573537313
"6145","GB44002",90,99,303,161,105,71,154,59,92,181,94,81,0.124842379713837,4.19779077854171,0.697277800483957,0.952084573537313
"6146","GB44424",211,158,735,337,125,256,137,62,234,325,233,328,-0.102946290430071,5.12325123471343,0.69732948906306,0.952084573537313
"6147","GB50434",40,19,100,40,15,78,12,3,16,18,50,121,-0.189080123803946,2.54433901331772,0.697332951076057,0.952084573537313
"6148","GB40906",194,155,114,101,73,51,63,74,36,72,133,83,-0.155110279253239,3.88997812166216,0.698639037434156,0.952132929919783
"6149","GB41863",303,204,231,377,163,131,191,94,160,243,244,305,0.104281890040144,5.02600485018961,0.698669516497381,0.952132929919783
"6150","GB42454",177,93,163,114,59,123,77,46,104,112,140,135,0.0896214904523546,4.02596377878929,0.698542127848593,0.952132929919783
"6151","GB42846",116,72,250,124,42,133,50,26,99,133,103,134,-0.10212126016712,3.86487637251681,0.697705908708174,0.952132929919783
"6152","GB45406",122,135,153,47,55,51,43,29,120,134,107,84,0.13053015737582,3.70277196951719,0.697560135612618,0.952132929919783
"6153","GB45667",99,78,159,88,46,97,56,31,57,97,89,87,-0.0972042126560405,3.5628029584118,0.698632415055047,0.952132929919783
"6154","GB46042",184,93,377,156,81,196,79,35,166,158,162,206,-0.0996824693823806,4.42660562867819,0.697774928418066,0.952132929919783
"6155","GB47904",391,319,951,462,202,633,245,113,461,479,279,635,-0.105221497436001,5.87518549801248,0.698371873394819,0.952132929919783
"6156","GB51497",346,277,224,194,223,172,178,154,185,302,228,210,0.110079883758647,5.12021045246999,0.698100067727492,0.952132929919783
"6157","GB54195",134,69,123,122,62,93,69,49,88,120,80,101,0.0886084759198525,3.78163110303037,0.698385776255255,0.952132929919783
"6158","GB55090",37,45,119,69,28,76,45,7,31,62,55,79,-0.123397052218224,2.94707049791005,0.698605317619307,0.952132929919783
"6159","GB42848",1262,856,1726,863,592,1020,552,473,1044,1198,925,1172,0.10479216232771,7.12065479775484,0.699396847938375,0.952217572241832
"6160","GB47408",39,39,90,67,21,68,24,14,39,66,46,54,-0.110232989751085,2.76193661806986,0.698939141096358,0.952217572241832
"6161","GB47563",2756,1390,6468,3517,2041,6194,3565,674,1923,2326,972,6401,-0.167349316852516,8.79275618347002,0.699201795422892,0.952217572241832
"6162","GB48453",454,315,433,388,271,391,269,149,356,541,310,371,0.0918361392964857,5.69712048261065,0.699571236314909,0.952217572241832
"6163","GB51490",320,279,426,262,126,225,156,135,175,237,211,236,-0.0954036608029961,5.08101888278173,0.699156222006216,0.952217572241832
"6164","GB52080",376,241,374,292,168,384,191,103,284,400,240,419,0.0909567280957953,5.37039256621472,0.699245463020628,0.952217572241832
"6165","GB54748",513,435,740,501,324,543,290,218,490,696,366,614,0.0922455138998807,6.10223588007319,0.699639364924111,0.952217572241832
"6166","GB55390",299,204,444,276,158,221,163,100,253,268,248,309,0.0802931702129094,5.13382606352071,0.699481582631433,0.952217572241832
"6167","GB48451",679,652,673,690,450,446,393,336,431,909,544,536,0.107751219746484,6.39000006388477,0.699863813818407,0.952368595032281
"6168","GB40386",168,114,164,189,80,75,88,96,85,143,99,115,0.0996519945674835,4.16768138489684,0.705679291705888,0.952701227097938
"6169","GB40417",175,105,252,172,82,159,81,66,113,170,113,153,-0.0833994594600906,4.29424955899627,0.718482974690888,0.952701227097938
"6170","GB40466",133,120,307,164,68,220,74,29,153,206,124,203,-0.0943702194531126,4.35819875322988,0.716979717697265,0.952701227097938
"6171","GB40759",5780,3367,9283,4637,2138,4785,2464,1301,3238,5557,4265,5311,-0.108392473625791,9.20723135461569,0.712508733374935,0.952701227097938
"6172","GB40909",243,194,504,261,133,259,169,82,246,281,260,283,0.0804735801048263,5.09605041280895,0.710809967231036,0.952701227097938
"6173","GB41015",27,76,85,39,51,34,26,17,37,26,19,123,-0.157895214230091,2.8056298526412,0.702804167077281,0.952701227097938
"6174","GB41032",65,39,117,69,34,67,21,11,77,60,58,74,-0.0991961199164701,3.02343555183191,0.715684785375102,0.952701227097938
"6175","GB41084",11109,8655,9001,9026,5830,7010,6663,4141,6712,13006,6667,7404,0.115883940069758,10.199487077876,0.712044518498082,0.952701227097938
"6176","GB41212",148,174,75,28,63,45,35,54,181,78,72,80,0.166088077630235,3.74191240815411,0.707165580634814,0.952701227097938
"6177","GB41522",181,147,198,151,110,148,82,59,132,170,130,157,-0.0814567242501079,4.34562028665192,0.703344010132549,0.952701227097938
"6178","GB41607",32,27,119,43,10,56,29,6,29,40,41,53,-0.13335225363137,2.49239152389763,0.71502780435392,0.952701227097938
"6179","GB41610",114,65,82,43,36,39,15,26,53,75,68,48,-0.12216269868337,3.02304015881977,0.720207627476326,0.952701227097938
"6180","GB41630",1060,968,1137,838,464,678,394,805,307,345,631,460,-0.150216443213732,6.7308522086775,0.719454862355035,0.952701227097938
"6181","GB41645",1223,1108,961,973,543,575,473,1159,359,483,713,645,0.164438804524766,6.9839312370711,0.707953608179776,0.952701227097938
"6182","GB41740",348,366,578,365,260,258,223,298,238,229,331,342,0.105714489832673,5.62487069718031,0.718228536345171,0.952701227097938
"6183","GB41874",65,83,410,143,42,208,44,66,97,96,81,243,-0.147548722740704,4.15312466562987,0.701635322451016,0.952701227097938
"6184","GB42051",87,69,272,89,48,148,48,20,100,119,111,130,-0.107797516834399,3.81316999594772,0.706526432271999,0.952701227097938
"6185","GB42057",619,426,388,450,313,234,189,210,288,515,332,306,-0.109334492401935,5.72788918061791,0.703334208615496,0.952701227097938
"6186","GB42079",144,115,250,123,48,187,72,33,125,150,109,165,-0.0948907070474312,4.13740457947287,0.707913027269793,0.952701227097938
"6187","GB42157",36,26,16,35,38,9,20,28,14,47,28,9,0.183180768087963,2.11904564092773,0.714610726884356,0.952701227097938
"6188","GB42468",781,344,1353,742,559,648,475,294,498,768,613,1180,0.108737132311205,6.60842749327863,0.706820355139489,0.952701227097938
