"","ID","NC.1","NC.2","NC.3","NC.6","NP.1","NP.3","NC.4","NC.5","NP.2","NP.4","NP.5","NP.6","logFC","logCPM","PValue","FDR"
"7094","GB52463",51,27,24,23,12,26,22,7,30,43,20,15,-0.12572515795291,1.95405324781906,0.729470678609997,1
"7095","GB52465",177,99,134,70,87,55,119,25,105,139,105,114,-0.0591996708967653,3.93066262897823,0.857653906959362,1
"7096","GB52466",5156,3592,1433,1920,1485,776,1812,761,1821,3638,1968,1901,-0.412168241742572,8.32732646705178,0.318654311127486,1
"7097","GB52468",5841,6223,1745,3278,5777,1129,4362,6912,3857,10908,4628,2231,-0.40112282125411,9.67718021112508,0.454416457859251,1
"7098","GB52469",100,87,460,203,33,262,51,14,71,103,78,273,0.0674288619503495,4.19750587051048,0.864882745039711,1
"7099","GB52470",170,131,193,118,98,117,132,86,152,191,153,154,-0.054511645567901,4.42229922947095,0.793213263082013,1
"7100","GB52472",117,77,295,176,59,141,67,31,103,109,113,205,0.0531196269863189,4.08693754815307,0.833721814141342,1
"7101","GB52473",87,39,120,61,47,68,45,38,60,69,60,97,0.0233933462988525,3.29119072492015,0.964672477634126,1
"7102","GB52496",66,21,134,83,27,103,69,19,82,64,62,103,0.179172540091856,3.3193184269925,0.597833258849174,1
"7103","GB52497",1258,896,1332,993,679,895,740,423,839,1570,964,921,0.00424079962183876,7.12345298762899,0.989491539424508,1
"7104","GB52498",1006,690,1157,910,633,905,566,317,829,1162,684,859,0.119998900331873,6.87046588387178,0.658027459474664,1
"7105","GB52499",135,102,232,154,61,162,69,63,147,157,128,177,0.127814982403519,4.24344941762609,0.583301792426226,1
"7106","GB52503",166,128,271,140,86,145,79,51,101,155,107,144,-0.127388765500534,4.21984305771607,0.557733453263598,1
"7107","GB52506",443,292,462,300,216,247,270,164,369,527,353,335,0.00806920040663529,5.60773332540374,0.982805178036775,1
"7108","GB52507",79,46,99,42,29,60,36,20,80,80,50,83,0.25204321180145,3.08836893437936,0.357100665417731,1
"7109","GB52510",107,57,218,119,49,86,65,34,74,117,64,100,-0.230913347625459,3.67415197810889,0.368060541168864,1
"7110","GB52512",3464,2691,3448,3345,1793,2889,2115,926,2850,4727,2660,2957,0.120032375730962,8.65843749159815,0.680514915075578,1
"7111","GB52513",656,528,600,536,423,437,351,301,503,999,531,557,0.101262543030723,6.31098079920281,0.71141337865567,1
"7112","GB52516",198,163,311,171,120,245,112,102,196,278,152,229,0.151755506443872,4.78736970031309,0.513879177684765,1
"7113","GB52517",112,61,59,87,47,26,27,25,49,62,51,66,-0.277846368432039,3.06505788048559,0.388790393502037,1
"7114","GB52520",2621,2060,2510,1970,1469,1889,1393,1274,1436,1986,1364,2041,-0.310759005789779,8.11156583948239,0.310876662159162,1
"7115","GB52526",118,98,449,202,54,281,59,15,104,87,73,275,0.123038027308781,4.29060970029309,0.736337353404211,1
"7116","GB52527",85,79,223,105,50,132,46,13,48,68,70,152,0.070207873429501,3.60465833804125,0.795804915246615,1
"7117","GB52529",1475,1099,1736,1415,834,1332,932,443,1403,1539,1360,1636,0.173903868346815,7.51019374064792,0.529344911212247,1
"7118","GB52530",546,420,688,407,301,470,340,211,570,658,402,545,0.118363915452848,6.07481618153354,0.624114534905778,1
"7119","GB52531",1309,1320,2132,1614,898,1748,780,732,1406,2068,1163,1855,0.145546254460827,7.67585403722793,0.608639832145499,1
"7120","GB52532",308,182,554,304,119,356,158,91,266,303,235,423,0.135266169754386,5.24596790798155,0.574628920425176,1
"7121","GB52536",477,354,915,528,260,569,282,166,457,410,443,677,0.0995404324717661,6.01599472944919,0.685683675410198,1
"7122","GB52537",124,98,391,182,56,139,38,29,115,159,79,182,-0.0479493458103228,4.12042545676328,0.896987265701916,1
"7123","GB52538",163,128,293,167,85,127,83,85,146,297,113,148,-0.0450277323374028,4.45128919037278,0.845580156884591,1
"7124","GB52541",191,123,455,237,96,259,136,79,160,138,164,262,-0.121568664412314,4.75040991242449,0.634780438243332,1
"7125","GB52553",48,30,84,60,30,29,27,16,29,28,63,37,-0.1951721189927,2.58019748277078,0.559514633949621,1
"7126","GB52557",899,675,2378,1187,468,1268,458,194,701,739,946,1356,0.0946265734265655,6.96763775673874,0.761571633768825,1
"7127","GB52559",316,205,532,324,137,299,193,58,275,308,232,336,0.040382518166855,5.21060971185171,0.859080240461984,1
"7128","GB52567",288,194,390,236,169,242,183,112,221,329,251,283,0.0600076659555277,5.13716494279825,0.786807260248465,1
"7129","GB52576",63,43,82,69,26,49,25,20,49,79,47,62,0.0516883152790423,2.89260263320885,0.854662997033215,1
"7130","GB52577",191,163,185,174,128,146,160,104,199,321,190,220,0.137444264805633,4.78012308819108,0.57605967357956,1
"7131","GB52578",241,212,171,182,185,141,139,119,150,416,144,145,0.000264738235461048,4.83642546019576,0.994329821875654,1
"7132","GB52587",251,155,149,123,74,79,72,101,135,259,121,117,-0.262816469557803,4.35093870294768,0.380858551404272,1
"7133","GB52588",55,45,132,69,24,65,27,23,43,53,71,63,-0.0646117650190742,2.99590498655282,0.835742179895721,1
"7134","GB52589",135,72,270,154,65,175,59,35,83,97,107,149,0.021387730542716,4.0145347994025,0.92060378655907,1
"7135","GB52592",174,98,304,178,87,201,114,56,142,149,143,196,0.0278501124050433,4.44848316404937,0.905917576191351,1
"7136","GB52598",18154,11838,43463,15841,11424,10100,12803,5613,20337,18477,24816,13696,0.0143372731836681,11.2321641806893,0.966551463645763,1
"7137","GB52610",32,28,22,20,26,13,16,18,14,15,26,17,-0.345132490142763,1.79653957346212,0.396474773371624,1
"7138","GB52612",112,116,193,152,75,120,91,74,129,148,123,148,-0.0638025715122966,4.20092652180802,0.75018352136132,1
"7139","GB52613",417,315,608,452,225,329,198,156,209,412,345,371,-0.163793504543437,5.58588751210429,0.472944285905519,1
"7140","GB52614",40,30,109,60,17,68,16,10,37,35,39,55,0.0658476290538936,2.59155346766797,0.806343681268036,1
"7141","GB52616",336,238,473,303,139,310,181,109,244,365,285,359,0.0414556121511035,5.30197549903442,0.852885375560593,1
"7142","GB52619",176,131,183,135,86,119,118,85,141,180,149,128,-0.147667775857875,4.36214170607772,0.508348961109823,1
"7143","GB52627",201,106,269,194,87,110,57,46,127,148,156,145,-0.06081363738811,4.26343488768542,0.825049974474236,1
"7144","GB52628",625,439,991,694,383,444,300,282,475,474,498,567,-0.193381602564819,6.21722152015504,0.441952531387007,1
"7145","GB52630",82,82,96,109,47,42,31,34,57,116,161,46,0.118837291311051,3.47803632680077,0.732909340117524,1
"7146","GB52631",208,174,296,455,177,294,166,132,257,322,213,278,0.0442123286694119,5.19234792306278,0.872170606937131,1
"7147","GB52632",376,503,218,333,404,188,242,507,218,757,354,211,-0.39025279146299,5.91904208494493,0.374094071509414,1
"7148","GB52633",30,7,81,58,11,31,22,14,19,31,12,55,-0.384408595236677,2.15652322850893,0.337288119459891,1
"7149","GB52634",414,214,1020,640,232,543,326,86,262,463,159,416,-0.25382321750128,5.74806877635401,0.411264704591127,1
"7150","GB52636",584,265,646,395,243,338,252,133,323,433,394,464,-0.00907796656857761,5.72034077866721,0.974047258686798,1
"7151","GB52637",141,106,150,139,82,111,83,69,83,147,96,118,-0.189357265330035,4.05419497710293,0.413273018225857,1
"7152","GB52638",191,133,151,138,104,113,116,89,140,156,292,104,0.0571183467257884,4.47228434461796,0.86432282945533,1
"7153","GB52640",58,55,98,58,21,72,33,20,50,66,48,89,0.0874346203453502,3.00502679807992,0.76241779934056,1
"7154","GB52642",1696,887,4790,2832,1264,2828,1960,481,2130,1898,1365,1454,-0.0875854589752629,8.09594157260438,0.8060845001002,1
"7155","GB52645",317,194,397,265,138,308,131,100,207,291,235,260,0.0502057592128813,5.0768017682226,0.81624844256082,1
"7156","GB52646",39,29,57,48,14,50,18,16,24,50,38,37,0.0247855421319583,2.3778324308519,0.979144354117411,1
"7157","GB52649",61,102,43,52,82,41,65,71,59,145,81,70,-0.0239714653995078,3.58107482211532,0.935502677805318,1
"7158","GB52650",103,70,135,102,53,58,54,43,98,117,94,106,0.0300590479466925,3.6614091592476,0.929358818650333,1
"7159","GB52651",250,216,339,203,144,156,132,94,221,282,197,192,-0.0530995456705052,4.88062614594003,0.810197030282412,1
"7160","GB52653",348,259,666,344,190,341,215,151,351,467,305,436,0.0743711348523503,5.58705041205358,0.742137924863968,1
"7161","GB52654",25,32,11,21,22,12,17,18,20,71,29,13,0.188533157301146,1.9876234234154,0.711696499163672,1
"7162","GB52655",468,463,802,466,278,449,272,356,412,476,462,455,-0.253205207862181,6.06321348230795,0.340473356985862,1
"7163","GB52656",773,267,1518,1013,336,506,250,109,286,1229,419,831,0.038634032522036,6.33993939721215,0.911619686912624,1
"7164","GB52658",919,548,725,699,456,374,530,234,471,989,653,698,-0.0585404062571218,6.46854326216297,0.837693023175508,1
"7165","GB52659",91,65,148,69,36,75,31,26,73,81,116,94,0.216236285765403,3.42409527937064,0.424539311388801,1
"7166","GB52670",44,36,86,91,25,62,63,9,55,64,41,66,-0.0843225821011459,2.96834166747853,0.813443321522539,1
"7167","GB52672",117,85,89,73,61,67,46,34,65,116,80,70,0.0189341136262283,3.49195557268623,0.959470687780459,1
"7168","GB52674",219,122,286,179,103,175,110,72,164,232,178,188,0.0765151045778859,4.60168920020039,0.724765351182991,1
"7169","GB52675",1131,834,1830,1016,592,1196,666,288,1195,1349,933,1510,0.270485165419639,7.18506344886922,0.336495317444946,1
"7170","GB52676",69,60,179,97,37,81,37,13,71,75,66,103,0.0691713297528647,3.34975493516427,0.783083588240565,1
"7171","GB52681",131,92,199,104,64,69,98,11,97,107,146,152,0.0840970641493688,3.90521498654536,0.77979275527994,1
"7172","GB52682",40,10,121,43,14,47,25,4,26,36,32,57,-0.000471347737139442,2.37974327680534,0.984784243322326,1
"7173","GB52684",2750,2574,1316,1776,2629,969,2223,2442,2032,5731,2415,1612,-0.102312840493549,8.59497157836723,0.812332597905997,1
"7174","GB52685",2327,2348,1105,1453,2064,719,1948,2942,1873,3852,2070,1113,-0.457222847091455,8.4157484058005,0.32576842591128,1
"7175","GB52688",332,263,592,449,172,322,128,103,361,339,290,377,0.0862255301270689,5.43028768936172,0.708857769786739,1
"7176","GB52690",230,272,163,128,215,113,147,170,171,441,199,141,-0.0261030915919714,4.9813320951782,0.935323600621586,1
"7177","GB52691",321,236,261,242,143,214,182,115,274,351,307,265,0.101023103372464,5.16617424577515,0.670844595710254,1
"7178","GB52692",151,92,204,92,61,137,70,54,112,171,121,160,0.174044197021973,4.09193352366801,0.461290328170922,1
"7179","GB52693",103,75,205,107,62,75,64,30,73,141,65,126,-0.057076012489007,3.72447028536878,0.837348047366869,1
"7180","GB52694",144,141,288,204,74,181,91,100,235,278,119,270,0.167064677676311,4.6686997684317,0.520210327462041,1
"7181","GB52695",215,163,281,206,125,163,96,52,177,262,153,199,0.138539332621251,4.62727541742297,0.51683242724579,1
"7182","GB52697",68,40,63,45,30,37,26,23,49,52,41,48,-0.0574123851093113,2.71864071790931,0.823699188416656,1
"7183","GB52698",2287,1614,2499,1912,1183,2130,1645,2101,2072,3009,1917,2236,-0.219382440496966,8.32023742630432,0.492152633587575,1
"7184","GB52701",558,341,705,474,285,522,200,116,303,310,413,568,0.106346100711016,5.80583929462309,0.660172132346199,1
"7185","GB52702",446,314,1507,514,258,624,222,294,279,443,313,658,-0.285302481955772,6.07027718809419,0.355547332549234,1
"7186","GB52704",446,362,911,504,261,512,245,122,427,508,387,539,0.118536505869106,5.91025442506749,0.613187602989955,1
"7187","GB52710",85,65,146,47,25,35,9,14,40,135,64,61,0.102144856929825,3.03483757334153,0.781727644545513,1
"7188","GB52713",40,53,29,50,35,32,31,34,26,92,31,31,-0.165118290268223,2.6902290470926,0.631190944924749,1
"7189","GB52716",666,676,4245,1001,387,1146,262,141,1204,2053,515,2033,0.358443400439493,7.19017631666266,0.428370217400785,1
"7190","GB52721",191,134,153,77,85,11,27,15,95,94,313,39,0.329774351829575,3.89306978344584,0.541480196528259,1
"7191","GB52722",244,184,259,168,108,167,85,69,124,189,145,187,-0.119072135444049,4.53213486651397,0.591716045838022,1
"7192","GB52724",863,543,2172,1776,353,2058,423,119,716,806,1067,1536,0.332091356040269,7.08698305953933,0.401084735662188,1
"7193","GB52725",109,70,244,120,50,133,51,34,91,86,92,132,0.00150180563765669,3.8122274526858,0.991645214559015,1
"7194","GB52726",61,35,103,63,24,56,23,19,46,71,47,68,0.0833208104447605,2.87250887724585,0.748456414496447,1
"7195","GB52727",57,55,108,65,48,70,43,35,64,95,63,80,0.171514196232058,3.28444061963761,0.516410870743214,1
"7196","GB52728",2339,3183,2211,2044,2019,1601,1695,1790,1770,5444,1994,2187,-0.0577356636270825,8.49592188516764,0.87212692720895,1
"7197","GB52729",585,596,927,484,512,602,343,205,568,891,450,697,0.262323151728031,6.35964098491104,0.320776949996199,1
"7198","GB52735",90,64,241,107,55,113,57,40,81,104,118,115,0.0503533138476278,3.80242055643233,0.848654899340733,1
"7199","GB52736",23398,37342,13099,19538,29723,8458,15746,15335,11110,52759,15610,13348,-0.108224324897528,11.7152876812927,0.81959615427477,1
"7200","GB52737",86,87,118,87,58,58,57,47,106,148,71,85,0.0469366524984483,3.65255007281568,0.897687100401118,1
"7201","GB52738",42,38,82,47,19,30,18,19,41,36,35,49,-0.191472701716342,2.48765988586886,0.499327192339534,1
"7202","GB52740",99,101,165,154,85,118,126,32,79,107,161,90,-0.0779266071674793,4.03600797958873,0.797330436307506,1
"7203","GB52744",243,209,330,218,132,193,172,116,245,324,207,259,-0.00501483414710875,5.02057640426985,0.965473661775328,1
"7204","GB52745",751,476,705,567,400,508,403,245,583,998,493,633,0.132892702886645,6.35353700005251,0.607852965626961,1
"7205","GB52746",61,45,121,98,27,94,29,12,30,57,35,76,-0.103766201006155,2.9930665686364,0.771439526201883,1
"7206","GB52747",57,39,92,52,24,55,37,15,64,63,58,66,0.19860915481836,2.91534558516692,0.446322192999161,1
"7207","GB52748",42,27,27,20,20,14,15,12,39,35,43,33,0.332225283286457,2.09578133473339,0.326879944678663,1
"7208","GB52751",339,247,496,315,180,353,177,130,234,341,261,399,0.0422977836758753,5.37085495248981,0.85239828837589,1
"7209","GB52754",324,228,315,213,147,234,205,139,263,484,285,320,0.141235967683065,5.2754664249929,0.548792228703816,1
"7210","GB52755",238,181,335,268,135,214,128,94,216,254,166,200,-0.0659264775149781,4.87331554012121,0.754543664729119,1
"7211","GB52763",176,57,168,241,51,166,98,28,97,81,158,109,-0.149167647197368,4.08601992406469,0.658538286180782,1
"7212","GB52768",716,580,1043,770,368,515,401,230,512,602,608,709,-0.145899517050854,6.3873386849573,0.559215378819062,1
"7213","GB52774",566,531,805,496,308,511,250,239,522,676,352,661,0.0391087266256733,6.14098445508085,0.878025167576362,1
"7214","GB52775",528,663,2131,444,220,852,394,268,709,448,337,2220,0.148381658003556,6.67093655798349,0.723561105609448,1
"7215","GB52776",527,471,1460,765,320,521,369,104,422,549,441,862,-0.0992644863434125,6.24842441344289,0.737059786709806,1
"7216","GB52779",282,174,906,735,116,397,105,31,219,114,231,409,-0.308946608415494,5.30675995149459,0.420957352644364,1
"7217","GB52780",77,51,121,107,24,89,44,33,54,81,78,99,-0.0572636134685233,3.36531131181749,0.828973649324903,1
"7218","GB52781",52,23,64,38,18,32,13,10,45,42,41,39,0.20768471219141,2.34358035537861,0.45171107764447,1
"7219","GB52782",1235,1115,1828,1166,1034,1295,840,512,1553,1934,848,1566,0.266735425222448,7.49419548234739,0.361070443439365,1
"7220","GB52783",1009,1307,676,897,1016,760,771,1259,847,2614,828,964,-0.138775478536964,7.44977483041608,0.731614861313217,1
"7221","GB52789",7089,5330,7721,7051,3981,5584,4571,2512,5484,9022,5037,5504,-0.0401888004002713,9.70414635435372,0.891510006632538,1
"7222","GB52790",2174,1557,2996,2083,1032,1907,995,547,1919,2857,1497,1665,0.114871318371807,7.94405832424481,0.687230068389827,1
"7223","GB52792",194,165,201,122,115,123,106,91,158,278,173,154,0.0849552673418948,4.55041349547178,0.751186534391611,1
"7224","GB52793",411,255,283,271,195,195,174,118,276,285,344,272,0.0245279352653276,5.25164928932661,0.927140787591745,1
"7225","GB52796",119,94,179,122,96,102,78,54,144,179,92,144,0.206005710694247,4.10576632954874,0.383020687513895,1
"7226","GB52797",135,114,202,133,68,129,63,53,96,99,91,122,-0.189933290313377,3.98159381207495,0.396731661741182,1
"7227","GB52798",59,40,89,57,18,57,26,28,35,41,45,57,-0.261377442425323,2.76795583293635,0.331793224176442,1
"7228","GB52799",295,330,369,276,224,245,220,187,262,737,226,278,0.0590586009323248,5.49856661436489,0.844330138128831,1
"7229","GB52800",356,229,324,282,200,250,208,167,292,411,298,327,0.067207678074225,5.38305522778301,0.786248819467113,1
"7230","GB52801",80,41,211,112,28,102,27,10,83,86,54,94,0.106864633626439,3.36321818333661,0.728807245861002,1
"7231","GB52803",983,778,1056,722,531,747,513,296,681,1004,722,789,0.0230871228909557,6.73351769428008,0.932567326776132,1
"7232","GB52805",97,58,141,78,34,100,35,28,87,83,88,108,0.237512862394896,3.47416352626559,0.361314671065317,1
"7233","GB52810",41,15,276,91,23,116,18,5,48,68,47,131,0.303002385637466,3.21219563179697,0.513388285113222,1
"7234","GB52812",398,288,556,396,221,374,214,137,239,319,292,376,-0.10681884497695,5.51210444083535,0.627916269653986,1
"7235","GB52813",49,36,89,30,23,32,14,18,31,44,22,42,-0.216834620997544,2.39031373187197,0.47619399816796,1
"7236","GB52819",224,194,737,312,157,227,242,125,344,396,192,409,-0.06985731362588,5.37654055036413,0.787845934524283,1
"7237","GB52825",32,34,26,20,22,21,17,6,20,36,30,26,0.186998475105706,1.92364214666663,0.56326423213874,1
"7238","GB52826",257,173,367,292,157,291,140,94,235,260,249,285,0.175676051291137,5.06928236527671,0.410116903170363,1
"7239","GB52827",251,176,558,259,151,288,135,55,206,222,193,302,0.0690115605275836,4.9981534658387,0.753335923467337,1
"7240","GB52829",3750,2164,4881,4157,1866,3815,2567,820,3588,2928,3054,3949,0.105684754246952,8.78985089784344,0.728176792937255,1
"7241","GB52836",2521,9857,3623,7635,1302,4719,1057,599,2656,8586,1121,4157,-0.229993997285816,9.08173354653106,0.636161226090018,1
"7242","GB52837",94,105,102,255,27,194,22,11,73,140,23,174,0.14142601376281,3.7799422849324,0.750053438373906,1
"7243","GB52844",92,104,92,158,59,48,63,14,64,72,88,78,-0.294550436627801,3.51226472664962,0.370669562661745,1
"7244","GB52847",62,33,66,102,48,65,43,22,29,16,154,40,0.168515486156044,3.12280926905165,0.706334204127931,1
"7245","GB52849",175,177,266,200,107,177,85,68,137,243,133,219,0.0568433974559138,4.56413414057433,0.801173713518302,1
"7246","GB52852",66,51,167,86,23,97,35,13,45,72,56,86,-0.0263954254392633,3.18519828056338,0.966749224405738,1
"7247","GB52857",2204,1537,3199,11548,2262,8823,992,284,3933,2935,945,3590,0.369405144725633,8.89699016103735,0.46431729977703,1
"7248","GB52882",584,536,813,1086,528,320,338,321,537,479,595,541,-0.258141872263374,6.37251694592325,0.401516826603998,1
"7249","GB52883",179,108,133,110,77,110,102,53,113,146,127,150,-0.00047866344435973,4.12974790113108,0.985576035707562,1
"7250","GB52888",98,90,144,99,71,88,74,53,97,126,112,84,0.00110747697205083,3.83590656578211,0.982557526335718,1
"7251","GB52889",289,186,229,149,152,160,147,140,213,415,231,223,0.126139726754616,4.99144707241271,0.640795908872028,1
"7252","GB52893",1012,662,1404,691,544,834,429,263,782,980,647,1065,0.174706460990276,6.76651043099706,0.517559622224877,1
"7253","GB52904",58,39,157,100,35,86,44,15,66,74,58,92,0.0993180370694968,3.26298957581068,0.711984960586187,1
"7254","GB52907",362,285,824,445,210,459,230,198,267,400,304,421,-0.175057252781316,5.70418339531456,0.46940110316583,1
"7255","GB52910",63,43,58,68,36,30,23,12,25,93,38,57,0.0770758008712859,2.72829385101107,0.796373675226228,1
"7256","GB52911",129,100,181,120,74,129,86,54,146,213,139,115,0.238055544223503,4.17861668907343,0.308553136284835,1
"7257","GB52915",407,284,641,363,189,378,218,153,298,416,268,356,-0.113465122102797,5.55757425966235,0.605289161078284,1
"7258","GB52917",173,158,294,159,87,187,121,64,181,216,218,202,0.160413858771328,4.62476040491246,0.47065689641002,1
"7259","GB52918",408,307,472,355,208,278,200,122,292,507,322,273,0.00978384484218819,5.4848238909794,0.968448913448174,1
"7260","GB52919",108,38,37,132,39,25,20,9,25,32,129,56,-0.0157353776080466,2.98830725915992,1,1
"7261","GB52923",733,484,924,571,285,1138,367,133,433,790,566,512,0.255218031057103,6.32817182790566,0.385249271842058,1
"7262","GB52946",288,261,362,252,209,282,185,116,206,524,218,289,0.168654611198769,5.27430973304772,0.49244079762581,1
"7263","GB52948",293,163,338,251,123,235,124,83,161,226,262,243,0.0222008303877503,4.89675889026525,0.921918670127526,1
"7264","GB52953",97,62,20,44,17,12,2,12,27,76,30,23,-0.371253531011087,2.37613506348446,0.484872866475477,1
"7265","GB52958",90,52,51,22,29,28,9,13,25,39,17,55,-0.241429876173029,2.40619630193287,0.540267194569219,1
"7266","GB52962",186,162,369,303,130,181,123,72,123,188,191,215,-0.179985845903163,4.73372054362894,0.434772800566097,1
"7267","GB52973",547,270,547,690,319,348,305,81,369,349,393,526,0.00977738053441922,5.81094612733728,0.967353212642284,1
"7268","GB52976",1165,1066,1124,1195,610,1153,362,311,622,1239,469,1135,0.00676745766731218,6.9393118492898,0.981830208523612,1
"7269","GB52977",355,291,409,373,182,318,197,163,424,397,347,393,0.136370874580057,5.55482221079183,0.555911251651053,1
"7270","GB52978",471,420,653,410,276,312,283,151,424,596,396,386,0.00388417609876909,5.84014663769839,0.988681108932159,1
"7271","GB52980",270,154,557,311,127,363,130,63,193,293,237,364,0.196482374799431,5.11418762779492,0.427473774803362,1
"7272","GB52981",159,95,175,92,49,102,66,56,125,142,112,154,0.039818533726912,4.00318278551036,0.896806833019728,1
"7273","GB52982",258,149,228,189,149,208,129,77,175,227,181,226,0.154867373401289,4.75141377937034,0.490145130434807,1
"7274","GB52983",349,297,430,323,220,251,213,147,276,570,297,377,0.103301147808376,5.50529845017606,0.661477083968728,1
"7275","GB52986",1106,1333,1297,969,974,808,747,602,890,2298,906,1137,0.0841043703373305,7.33824167651362,0.7939154618827,1
"7276","GB52988",133,66,162,130,48,81,53,48,105,92,89,114,-0.15246079190192,3.75963194934738,0.536082857648964,1
"7277","GB52990",297,267,278,217,207,161,175,123,202,369,229,194,-0.0659898362599424,5.09353775858816,0.794262599538139,1
"7278","GB52994",596,389,401,464,335,423,216,216,397,679,418,486,0.185459130640134,5.94527243901064,0.47976775886352,1
"7279","GB52995",240,122,344,386,148,408,81,35,142,164,81,330,0.227515248108931,4.81917211116381,0.463487548778398,1
"7280","GB52996",38,23,45,55,16,32,10,11,24,20,14,49,-0.188067828984544,2.06389978407648,0.607502198922896,1
"7281","GB52997",258,196,512,215,140,167,57,47,188,142,204,251,-0.0099864161656782,4.74902158225464,0.998235829770427,1
"7282","GB53005",491,381,426,405,281,388,250,158,321,460,349,392,0.0147952442997661,5.72130059191247,0.954286777790939,1
"7283","GB53010",17513,21521,5128,10975,20946,4126,14630,22977,11354,31533,17635,8928,-0.372906890067038,11.4135664639463,0.489063552096389,1
"7284","GB53011",124,118,250,164,63,132,59,23,93,110,112,156,-0.0302276528914029,4.01238407815055,0.94823889915812,1
"7285","GB53013",3879,1953,2336,493,902,599,198,251,2608,2736,2451,1000,0.362237868805554,7.77998492647905,0.488324196868852,1
"7286","GB53014",168,151,526,372,104,384,48,28,199,180,52,244,0.0892143835000413,4.74375880276963,0.790702246796564,1
"7287","GB53015",600,470,727,570,155,675,156,50,190,277,239,625,-0.13447318808317,5.71408669692197,0.680016925720721,1
"7288","GB53018",122,95,196,107,69,131,86,80,95,191,82,137,-0.0806468656269718,4.10615016399928,0.714584602018869,1
"7289","GB53019",33,19,73,42,13,35,23,15,38,69,18,41,0.046276293604069,2.3476662804115,0.922452847540977,1
"7290","GB53020",37,30,41,36,14,23,15,14,26,34,28,39,-0.104429894725592,2.09914705536541,0.718899231841444,1
"7291","GB53021",48,44,104,51,23,46,14,12,33,43,50,60,0.0202632691795611,2.64108837288078,0.914369889873722,1
"7292","GB53025",35,20,40,29,16,34,13,9,21,34,26,20,0.0816875593493787,1.91776501849849,0.800365734384987,1
"7293","GB53029",199,168,262,173,98,158,92,36,145,178,199,197,0.136422279061331,4.48719019266049,0.546838738793042,1
"7294","GB53031",602,448,754,557,336,471,366,323,594,849,397,514,-0.0538398690750889,6.25564386616282,0.830732905474098,1
"7295","GB53032",773,452,324,425,476,233,369,525,524,842,593,395,-0.167102323439872,6.31849431652441,0.650533487560818,1
"7296","GB53033",579,378,706,444,267,521,294,129,382,456,391,515,0.0394530140417748,5.8998826784557,0.864079596041464,1
"7297","GB53036",26,23,118,49,8,52,16,6,29,22,22,61,-0.114833498936016,2.30209960265506,0.809554844345314,1
"7298","GB53037",1275,1432,592,882,1224,437,874,1610,1109,3400,998,797,-0.180623903140761,7.65712556331263,0.697172776314418,1
"7299","GB53038",123,112,421,179,64,253,85,37,65,52,92,250,-0.158890600246054,4.28205506680571,0.658606704670593,1
"7300","GB53041",417,389,1578,1012,381,701,404,136,291,454,257,729,-0.320217326097221,6.2429833289293,0.314932095550602,1
"7301","GB53043",264,309,655,355,241,757,164,286,232,202,185,302,-0.157484008604389,5.6322205407529,0.654161546329955,1
"7302","GB53044",364,317,305,329,246,153,243,285,294,519,270,275,-0.292950564680951,5.56068887796669,0.335546821071936,1
"7303","GB53045",197,118,691,313,100,394,137,87,235,256,172,390,0.108590405496902,5.11601089921249,0.714240034737585,1
"7304","GB53046",278,184,336,246,142,192,123,130,190,233,178,196,-0.227050283717105,4.90169813050991,0.31315937134157,1
"7305","GB53054",29,27,175,56,21,57,21,3,50,16,49,49,-0.0213994672295577,2.63659819041676,1,1
"7306","GB53065",11046,7768,13051,10551,5715,8759,7263,3080,9103,16785,8350,9106,0.0970786008276626,10.3554676339151,0.746954246698997,1
"7307","GB53067",113,88,297,154,47,165,47,36,132,150,85,162,0.12242409605993,4.06151512131259,0.643446062423985,1
"7308","GB53068",177,159,178,128,125,150,80,126,187,275,140,176,0.143718023903432,4.59741822622843,0.617997544621671,1
"7309","GB53069",153,150,150,122,134,89,79,107,122,318,125,120,0.0855673349059133,4.41504810195951,0.803511168991025,1
"7310","GB53070",293,264,718,293,189,335,224,112,181,271,225,352,-0.229074238354761,5.34045907233226,0.346168760011479,1
"7311","GB53079",184,116,220,164,119,153,81,80,134,238,129,190,0.152209141450844,4.46137496804893,0.516575529527358,1
"7312","GB53080",892,489,1551,881,511,958,677,294,833,1119,731,955,0.106615470601767,6.86624696012265,0.702255963869553,1
"7313","GB53086",2701,1882,2308,1848,1223,1698,1420,904,1516,2125,1773,1910,-0.175508243263053,8.03199645168982,0.54137960693417,1
"7314","GB53089",379,224,697,397,151,348,151,86,286,286,315,405,0.0140915066797692,5.40205559359588,0.945988698275727,1
"7315","GB53090",641,614,494,471,519,399,355,544,499,1277,536,543,-0.000139066096098041,6.48930188761874,0.996308746623229,1
"7316","GB53092",43,34,74,22,16,40,16,14,32,41,17,33,-0.141554259006818,2.23187068257335,0.66091988888704,1
"7317","GB53093",721,545,878,601,393,546,367,264,483,787,494,640,-0.0416079194820849,6.33768920094625,0.864278717338341,1
"7318","GB53096",41,36,55,128,35,59,8,5,29,34,11,27,-0.287817869195545,2.49111655307648,0.484436740700395,1
"7319","GB53104",1615,662,2157,1344,705,2305,790,261,1070,1067,911,1703,0.277472450373308,7.38751675617001,0.397876588497167,1
"7320","GB53110",37,21,267,80,31,65,22,7,39,30,64,154,0.158249520550512,3.13140264551044,0.720100561471969,1
