"","ID","NC.1","NC.4","NP.1","NP.4","NP.5","NP.6","NC.2","NC.3","NC.5","NC.6","NP.2","NP.3","logFC","logCPM","PValue","FDR"
"6825","GB47846",129,96,212,120,52,122,52,55,87,111,100,139,0.0944060694936285,3.92699420315412,0.72196134477406,0.887721553896544
"6826","GB40135",15,22,47,36,18,17,30,15,19,21,22,19,-0.100415331855017,1.91247929956347,0.722242374547273,0.88791462761027
"6827","GB48946",470,322,668,589,247,237,220,221,258,260,399,403,0.100512500972439,5.70645930264822,0.722329976488956,0.88791462761027
"6828","GB49084",36,28,56,28,10,28,14,3,23,32,27,32,0.0990476944946585,1.94702750064459,0.722608786176555,0.888127260338847
"6829","GB47847",74,57,100,59,40,78,39,29,48,60,62,80,0.0979030337733161,3.16754774400526,0.722952482235411,0.8884195681534
"6830","GB41168",55,33,41,53,19,16,9,16,17,48,39,25,-0.136922792258324,2.21950380119664,0.72365393379599,0.888760985279664
"6831","GB43615",15,11,51,28,5,24,16,3,25,23,6,27,0.161831388323242,1.53892591588854,0.723651668542629,0.888760985279664
"6832","GB52692",151,92,204,92,61,137,70,54,112,171,121,160,-0.0805297968197082,4.09193352366801,0.723481562824982,0.888760985279664
"6833","GB53262",111,106,262,140,75,152,86,28,139,209,103,162,0.0862896146517307,4.190162169099,0.723392476987372,0.888760985279664
"6834","GB49769",270,156,351,214,130,208,126,81,210,259,192,207,-0.0754508261122079,4.84187289325837,0.723867118455071,0.888762671261881
"6835","GB53606",171,159,273,161,110,150,120,79,132,164,127,205,-0.0758732958615854,4.50317228758568,0.723812753202603,0.888762671261881
"6836","GB41266",209,176,252,153,140,312,106,147,214,220,307,316,0.0994155190709027,5.00326445190412,0.724872230833462,0.888774039282509
"6837","GB42155",124,109,145,123,63,116,51,55,75,113,78,107,-0.0839623288747366,3.83358316396244,0.72479647546709,0.888774039282509
"6838","GB42206",48,40,56,42,18,12,16,13,9,25,26,24,-0.126195429259046,2.05312864892616,0.72465475396439,0.888774039282509
"6839","GB44905",228,168,379,233,108,244,127,67,199,200,154,224,0.0773225982904904,4.7777657287498,0.724723768838657,0.888774039282509
"6840","GB45487",343,240,512,350,177,254,201,104,213,295,275,317,0.0776480875736375,5.28408230489601,0.724517895867257,0.888774039282509
"6841","GB45703",140,136,295,188,82,158,88,82,194,285,167,234,-0.0769638921658664,4.60468572359705,0.724861395006945,0.888774039282509
"6842","GB47902",61,32,88,51,24,34,23,15,43,80,28,68,-0.110143871815628,2.70181005174476,0.724559600027658,0.888774039282509
"6843","GB53634",143,113,364,212,79,183,115,86,153,176,155,163,0.0933493333741439,4.53586729454914,0.724263178187775,0.888774039282509
"6844","GB54609",135,116,268,145,76,130,77,46,105,122,78,140,0.0850759766643084,4.08698699317897,0.724327022521041,0.888774039282509
"6845","GB54743",84,66,68,64,50,90,30,18,46,62,44,65,0.0849138989411566,3.08932732148857,0.724935450296565,0.888774039282509
"6846","GB40360",378,351,613,338,266,480,208,161,434,544,419,597,0.084047509167335,5.83568694176438,0.725368694358237,0.888915607922653
"6847","GB40728",198,58,108,112,77,73,67,30,65,102,110,169,0.102564904926868,3.82175229155145,0.725269312894388,0.888915607922653
"6848","GB55297",309,194,406,338,174,265,180,118,259,328,213,270,-0.0754635907366472,5.20523161536891,0.725320364101428,0.888915607922653
"6849","GB48681",221,172,423,264,106,251,105,86,211,314,194,253,0.0792184383318609,4.91873823959653,0.725538752500198,0.888994190536088
"6850","GB47928",112,144,28,31,32,156,14,38,30,130,142,61,-0.181544782832318,3.52571047634338,0.725673314281187,0.88902926327704
"6851","GB54478",645,373,983,655,352,662,577,205,562,811,516,627,-0.0933168377890213,6.38149533018527,0.725842486225154,0.889106720829293
"6852","GB52882",584,536,813,1086,528,320,338,321,537,479,595,541,0.108571082780813,6.37251694592325,0.726071723167812,0.889187292606108
"6853","GB55356",915,502,749,448,381,317,285,131,300,355,457,384,-0.098814954350572,5.95782713983977,0.726120175909159,0.889187292606108
"6854","GB40495",94,46,85,71,33,44,33,27,45,51,65,49,-0.0972454865334343,2.99580960881974,0.726233619784394,0.889196460056993
"6855","GB40559",251,158,452,242,116,356,190,94,278,241,213,321,0.087543360889143,5.1128726122748,0.726441576989425,0.889225397125457
"6856","GB43466",420,294,613,354,225,370,177,151,544,545,456,431,-0.086530805182863,5.76274862583523,0.726469175725946,0.889225397125457
"6857","GB41165",74,91,114,68,31,74,29,24,34,39,61,58,0.105615600742658,3.08510014977075,0.727165158386864,0.889600792563094
"6858","GB42052",76,50,68,67,44,49,27,23,38,43,50,58,0.095115086362541,2.89809246731023,0.727088893173209,0.889600792563094
"6859","GB43435",50,24,60,37,26,27,29,15,35,33,28,45,-0.0928207101764803,2.37434100522066,0.727027887951769,0.889600792563094
"6860","GB53792",39,17,52,6,17,13,10,10,9,35,24,20,-0.165192583096418,1.67868679607872,0.727199885245808,0.889600792563094
"6861","GB44987",207,173,268,135,91,170,116,99,150,94,141,273,-0.0900396170958355,4.5665691554314,0.727317677427289,0.889615209003033
"6862","GB49756",191,115,257,134,51,130,52,60,98,171,103,159,-0.0849986037624366,4.1472108603626,0.727480886015953,0.889685164011349
"6863","GB43191",170,98,89,128,37,62,36,22,45,73,78,89,-0.114804747396734,3.46466859875915,0.727789736788059,0.889803536003117
"6864","GB50045",37,28,39,26,14,23,13,11,11,17,20,16,-0.11041895607919,1.73382086170327,0.727725590561955,0.889803536003117
"6865","GB41703",911,787,1447,1370,510,872,500,506,509,553,713,705,0.107967069757311,6.83885575046309,0.727907875062648,0.889818337585687
"6866","GB45667",99,78,159,88,46,97,56,31,57,97,89,87,0.0872689471895153,3.5628029584118,0.728254308901493,0.889840918545055
"6867","GB45875",111,59,180,120,47,105,61,23,114,137,112,96,0.0875793450148311,3.77166760881158,0.728298852444279,0.889840918545055
"6868","GB48798",177,106,342,183,68,166,85,69,175,173,146,200,0.0863333439426285,4.4653317352917,0.728456519352303,0.889840918545055
"6869","GB53730",468,266,401,354,255,306,245,151,427,448,513,429,-0.0859469312555583,5.70858558001863,0.728253174047201,0.889840918545055
"6870","GB54379",106,71,169,101,35,105,40,29,84,113,73,113,0.0883345284607315,3.59919095739205,0.728351159267022,0.889840918545055
"6871","GB44758",404,291,623,402,185,365,232,134,326,335,330,456,0.0788252970147792,5.59357438406321,0.72862714921638,0.889919813160218
"6872","GB43234",2069,1623,2423,2756,1086,810,747,624,851,1025,1237,1244,0.111009505476684,7.61751273786823,0.728755760590215,0.889947372362207
"6873","GB49794",193,193,636,355,134,215,123,295,132,154,117,231,-0.130223817800392,5.13713775821564,0.728902872753066,0.889997513188379
"6874","GB42274",134,101,170,125,100,118,83,58,108,183,106,157,-0.0802911824276131,4.15158903149362,0.729350014800765,0.890154933712626
"6875","GB45381",47,19,81,47,23,43,20,25,44,60,47,60,0.116621424720613,2.6674340648977,0.729257831983781,0.890154933712626
"6876","GB53939",81,51,132,74,45,72,55,28,83,93,64,83,-0.0854008546186961,3.38892123726637,0.729259921295485,0.890154933712626
"6877","GB40560",29,35,80,42,14,63,23,15,42,63,40,50,0.117452846667609,2.5881002732499,0.729695869374933,0.890203520962353
"6878","GB43302",9075,5473,13710,10395,5011,7624,5502,2104,5815,10413,5506,8762,0.103645854337184,10.0150569436463,0.72985262390005,0.890203520962353
"6879","GB45582",239,200,283,199,115,383,130,66,185,254,187,216,0.0839485555806028,4.87644539270532,0.729884406561748,0.890203520962353
"6880","GB48673",90,95,131,127,86,71,90,42,79,48,123,85,0.110103756932544,3.77470260548871,0.729920213029308,0.890203520962353
"6881","GB55625",671,353,954,587,253,612,294,183,597,642,555,688,0.0868565595061738,6.2114548171913,0.729540233892384,0.890203520962353
"6882","GB44109",409,279,507,249,181,218,139,86,233,348,311,230,-0.0853103640090397,5.22558242762168,0.730187957179643,0.89033181551358
"6883","GB45661",636,495,537,487,309,560,271,189,356,525,346,590,-0.085729676924017,6.00146284600711,0.730237593682075,0.89033181551358
"6884","GB43420",52,21,53,35,20,46,13,22,31,33,37,47,0.123164033473934,2.37421697780185,0.730632602809601,0.89068402132164
"6885","GB44984",183,121,223,142,90,199,107,65,140,207,116,209,-0.0769920976514834,4.4434612838866,0.731074318270504,0.890834278920585
"6886","GB50206",435,187,524,248,183,348,200,69,159,344,155,358,0.0890514106156851,5.21425976086602,0.731045417553717,0.890834278920585
"6887","GB55282",260,175,375,230,148,292,146,58,252,295,175,303,0.0769257140279863,4.99144537549675,0.731005566053476,0.890834278920585
"6888","GB42997",91,74,200,82,27,99,31,49,75,61,58,120,0.119740532558543,3.51617010102383,0.731400376035446,0.890843534933159
"6889","GB51710",5045,4173,10953,5826,3139,5047,2833,1447,3907,8061,4002,4965,0.102191031982309,9.40092458212416,0.731362021865792,0.890843534933159
"6890","GB52563",491,503,1217,651,273,583,225,391,341,352,402,546,0.107868137952864,6.17020569893864,0.731294002961155,0.890843534933159
"6891","GB45912",3459,2146,4229,3033,1906,4161,2265,885,2162,3860,2164,3941,0.102939924887737,8.65831847931165,0.731584771922288,0.890938819615707
"6892","GB44527",561,307,523,519,270,318,289,189,351,370,404,430,-0.083146384912744,5.79494413825017,0.731855147542498,0.891138769323366
"6893","GB45256",108,75,203,88,58,108,50,42,134,183,107,129,-0.0867102842847813,3.92392749225158,0.732213888897395,0.891439865622095
"6894","GB46615",177,93,278,159,72,101,75,48,121,126,147,116,0.0854056690119132,4.1549859750444,0.732373765801797,0.891439865622095
"6895","GB47744",461,339,913,510,215,553,329,154,451,558,443,519,0.0839756498900883,5.98772726882444,0.732421100269822,0.891439865622095
"6896","GB41628",45,32,36,33,14,20,11,15,7,21,19,32,-0.118329497526305,1.87993762345897,0.73272775485103,0.891554490171067
"6897","GB52052",805,996,2014,697,550,1050,727,645,1309,1207,1233,1734,-0.100649022679231,7.29844411434821,0.732637060482087,0.891554490171067
"6898","GB40478",52,28,19,38,15,28,12,10,17,35,18,46,-0.140053128962831,2.01531639639063,0.733473195740679,0.892121208646516
"6899","GB46460",93,78,154,81,48,85,73,27,93,98,93,96,-0.0824124892728158,3.62728854411756,0.73351243322938,0.892121208646516
"6900","GB50678",166,118,181,125,85,108,81,38,147,198,181,150,-0.0879075091326691,4.24374258246678,0.733431015780623,0.892121208646516
"6901","GB47100",2599,1821,3481,2330,1228,1606,1011,658,1617,1673,1615,2365,0.0947869499974681,8.00394068142574,0.733787924263161,0.892197661607715
"6902","GB49774",218,153,407,132,70,149,97,64,29,66,89,129,0.122842218722597,4.22085563519501,0.733756076682888,0.892197661607715
"6903","GB49614",142,91,401,249,82,238,125,90,195,199,91,204,0.102504939786003,4.63748531211061,0.734552544840087,0.892868620553014
"6904","GB51564",612,514,744,591,357,676,419,270,514,754,510,793,-0.0845460560813761,6.35998300435481,0.734519194104708,0.892868620553014
"6905","GB44209",371,290,813,518,242,521,244,182,449,522,348,398,0.083851602225855,5.85487273542209,0.734661713771597,0.892871991596125
"6906","GB45440",221,147,241,291,95,201,121,46,167,119,106,166,0.0855433266822927,4.51839768164864,0.734940729570862,0.892908359185336
"6907","GB48749",133,96,193,124,61,152,77,103,83,67,96,135,-0.0938929689033846,4.07492846593687,0.734952724829274,0.892908359185336
"6908","GB56004",264,208,510,253,139,308,170,113,360,373,275,327,-0.0760292476750965,5.2883197952598,0.735010837136833,0.892908359185336
"6909","GB48925",534,424,723,468,284,533,310,153,545,705,487,568,-0.0822611717339723,6.08403501091773,0.735256086426228,0.893077012199871
"6910","GB49991",2446,2067,2220,2451,1496,1827,1316,1031,1172,1892,1855,1724,-0.102354011754323,8.06562636941783,0.735430379828519,0.893159442477704
"6911","GB51700",237,184,362,194,105,221,107,85,205,301,205,248,-0.0726646023865251,4.85560839312938,0.736246864881626,0.894021659685516
"6912","GB49859",210,139,278,216,105,122,77,100,136,130,135,139,-0.0798788334501643,4.45538599524418,0.736402840279024,0.894081689181362
"6913","GB47337",528,341,489,420,307,464,324,132,638,500,518,549,-0.0892264568605018,5.98412252653504,0.736921315541437,0.894581756115108
"6914","GB40022",220,103,193,138,99,310,151,58,168,189,129,311,0.098010577702694,4.64853449357639,0.737111735692753,0.894608352564222
"6915","GB43584",436,334,501,513,232,237,258,185,300,320,384,381,-0.0823595097636194,5.64996450904941,0.737156429692755,0.894608352564222
"6916","GB40843",173,115,238,127,59,186,81,38,136,167,85,144,-0.0859352702302858,4.17994702577591,0.737320045173772,0.894677533125838
"6917","GB44083",271,203,360,227,140,223,145,78,228,325,229,278,-0.0725266468262628,5.00709349911871,0.737572364813185,0.894724961768177
"6918","GB44593",27,17,21,16,18,19,14,11,18,15,29,34,0.118920457050998,1.69554183178846,0.7375554110631,0.894724961768177
"6919","GB41692",397,253,526,381,182,372,196,122,339,352,370,356,0.0750564342278282,5.51371531886081,0.737908592197461,0.894744820939328
"6920","GB42353",111,88,117,75,49,82,57,23,60,87,89,74,-0.0956669200822361,3.47622164994361,0.737814127388368,0.894744820939328
"6921","GB48531",154,139,257,159,71,171,94,70,121,174,105,180,-0.0700880773717828,4.34699957458743,0.737828169899799,0.894744820939328
"6922","GB41430",237,160,246,174,91,161,59,66,107,136,97,139,-0.0772875584613285,4.31981792583596,0.738163154959404,0.894873817274598
"6923","GB45297",279,165,424,305,126,225,134,80,189,232,174,200,0.0727243267128162,4.8946793194197,0.73822824559009,0.894873817274598
"6924","GB48489",265,163,195,223,88,189,80,60,123,89,107,235,0.0903285288769908,4.44404099347189,0.738581309648839,0.895043227519575
"6925","GB51979",1029,574,1864,1468,652,899,689,360,512,2159,466,1812,0.116812027680411,7.15330521570993,0.738533645722852,0.895043227519575
"6926","GB42377",218,172,328,199,118,139,106,70,117,159,186,166,0.0773971039370671,4.56812171922727,0.738889620657197,0.895287568084781
"6927","GB42967",42,34,63,52,23,34,18,17,44,54,46,23,-0.104249145845703,2.49158512153836,0.739142686472766,0.895378651412314
"6928","GB43860",239,153,418,243,121,218,145,96,177,190,192,214,0.0783389229932976,4.84790102945214,0.739331676065899,0.895378651412314
"6929","GB47329",437,304,427,350,233,247,188,133,242,325,298,340,-0.0766362604099284,5.42074989394287,0.739711652793323,0.895378651412314
"6930","GB48326",660,445,966,650,320,508,376,210,429,677,396,546,-0.0794579624452337,6.19035556946489,0.739239921953122,0.895378651412314
"6931","GB51524",41,36,89,43,23,60,26,18,48,59,46,51,0.0949944505578508,2.72182102649167,0.73969941585204,0.895378651412314
"6932","GB53698",76,47,102,92,50,42,61,26,83,103,80,96,-0.090159220332106,3.40203475251769,0.739575226254277,0.895378651412314
"6933","GB54579",221,189,344,242,114,236,116,80,155,265,173,253,0.0712048543345899,4.82018720821919,0.739431484338468,0.895378651412314
"6934","GB43227",78,48,51,60,17,28,13,24,9,27,45,29,-0.133111720951937,2.43652133367908,0.740187241957078,0.895606236611305
"6935","GB45422",35,9,25,14,19,16,18,12,23,21,36,20,-0.140462264676704,1.75206314004853,0.740219835216398,0.895606236611305
"6936","GB51883",70,45,117,63,34,65,32,28,50,82,53,86,0.0885746005711832,3.12667658881367,0.740166875558326,0.895606236611305
"6937","GB46067",115,90,224,93,70,146,64,34,127,144,84,144,0.0790220165349557,3.97583687403649,0.740394817683066,0.8956093386592
"6938","GB48465",69,54,104,89,33,54,24,40,51,45,69,61,0.114511064459593,3.10922559280096,0.740435842661765,0.8956093386592
"6939","GB42382",109,87,164,83,56,120,57,26,104,107,107,106,0.0769219552447541,3.75121713957591,0.741834076248067,0.896212449359006
"6940","GB42447",154,118,211,133,73,135,78,46,111,134,124,175,0.073069385862732,4.15638187632501,0.741684787424975,0.896212449359006
"6941","GB42697",1086,808,1554,1032,549,1010,759,337,910,1138,867,995,-0.0890722541793419,7.04021722861063,0.741255865849763,0.896212449359006
"6942","GB44443",74,47,133,75,47,71,47,26,70,111,49,68,-0.0886241171381621,3.30247760958154,0.741532541794545,0.896212449359006
"6943","GB46066",1097,784,1502,883,583,1093,635,338,770,881,888,1121,0.0896212029046805,6.97855811588655,0.741247395297738,0.896212449359006
"6944","GB49518",91,67,134,81,59,100,68,35,100,94,73,99,-0.0819429696014792,3.62885092845612,0.741757650390186,0.896212449359006
"6945","GB50758",26,27,34,40,15,18,14,10,36,23,29,22,-0.111884419641916,1.93316988442132,0.741895601250836,0.896212449359006
"6946","GB51526",231,192,310,239,146,242,176,112,203,268,230,276,-0.0683014831254937,5.01624364355178,0.741248789174753,0.896212449359006
"6947","GB54485",240,161,304,245,141,196,65,105,383,158,101,337,-0.104474788330035,4.87835941656706,0.741692671759733,0.896212449359006
"6948","GB48944",90,69,133,78,49,91,42,34,76,131,74,89,-0.0849815165857234,3.52772233827652,0.742023441309881,0.896237869814698
"6949","GB41025",507,414,814,571,289,595,292,200,425,588,444,537,0.0769154804124451,6.07528232086054,0.742824378715731,0.896818038581846
"6950","GB41045",122,84,177,107,54,94,86,49,79,125,134,105,-0.0741441810430961,3.89640035757067,0.742653586945025,0.896818038581846
"6951","GB47314",2582,1786,2312,1966,1294,1630,1255,720,2000,2077,2344,2206,-0.0940751505071531,8.0686107260583,0.742726188658642,0.896818038581846
"6952","GB40648",2724,2171,2160,2392,1147,1045,728,706,1151,1514,1698,1685,-0.102433205513522,7.83910025873142,0.743300301262509,0.897263539728852
"6953","GB43946",33,38,58,56,21,30,14,43,20,16,17,50,-0.120746844438044,2.40219740068537,0.743450613029114,0.897315913208733
"6954","GB41786",596,537,640,691,344,400,269,298,195,273,273,371,-0.100233551153905,5.9375605543233,0.743668040351165,0.897320229277783
"6955","GB54570",493,326,683,507,231,416,338,153,408,560,443,446,-0.0760888001165079,5.89681057471213,0.743579118982596,0.897320229277783
"6956","GB45846",32,6,33,8,9,14,15,8,23,23,46,35,0.13205468119725,1.7089740464363,0.743814249328873,0.897358658349428
"6957","GB51910",116,69,131,117,42,74,41,37,65,83,93,95,0.0865024658915842,3.53806670825474,0.743913749539677,0.897358658349428
"6958","GB42659",408,223,584,423,140,306,137,105,274,340,190,358,0.0772035563018241,5.32035285751851,0.744325784284142,0.897431807051606
"6959","GB48620",50,25,68,44,11,41,21,20,27,45,37,31,-0.0871738765817282,2.37978278447763,0.744402145958797,0.897431807051606
"6960","GB52103",44,12,21,48,18,59,14,10,33,45,19,32,0.115072662799981,2.16810008088007,0.744351960021672,0.897431807051606
"6961","GB55943",371,237,544,302,207,425,187,124,363,397,290,435,0.074928313597735,5.52406688939283,0.74424570917579,0.897431807051606
"6962","GB55972",50,37,100,53,23,35,28,13,39,53,45,45,0.0887590257611274,2.64627870424538,0.744667772208773,0.897623088821607
"6963","GB42420",50,38,104,55,20,58,15,27,45,59,51,44,0.110820635321818,2.77766811750577,0.745239397492532,0.898148270038384
"6964","GB52696",23,9,37,14,9,21,13,5,26,36,22,24,-0.122296639040042,1.6058422195729,0.745317511028039,0.898148270038384
"6965","GB43559",5216,3967,7960,5902,2735,5236,3069,1070,4266,6324,3756,5562,0.096046013701479,9.30900198843692,0.745630601337274,0.898354771414289
"6966","GB45314",124,80,177,140,73,94,70,50,117,72,122,103,0.0889640328326834,3.91390725991845,0.745917069496517,0.898354771414289
"6967","GB50370",310,251,439,300,149,273,129,99,235,260,250,286,0.0685280722578459,5.14187782340562,0.745798746961152,0.898354771414289
"6968","GB52915",407,284,641,363,189,378,218,153,298,416,268,356,-0.0705145452041401,5.55757425966235,0.745845682771357,0.898354771414289
"6969","GB40109",886,807,1539,1306,737,769,595,779,535,634,660,629,-0.112982313682138,6.98578784087075,0.746635821530332,0.898392523675732
"6970","GB46112",101,63,113,73,41,95,42,38,63,121,71,110,-0.0802785922955197,3.49726625221778,0.746488661111574,0.898392523675732
"6971","GB51072",9688,7105,12493,9273,5457,7943,5558,2264,8284,12089,7147,8072,-0.0959575291324842,10.1304239644909,0.746639368085326,0.898392523675732
"6972","GB53133",723,486,754,586,276,406,289,176,418,483,476,534,-0.0782165121087757,6.05271284948389,0.746697789875862,0.898392523675732
"6973","GB53418",156,102,183,122,107,150,65,44,147,192,156,147,0.069096393135274,4.24561685454327,0.746495561425492,0.898392523675732
"6974","GB55579",112,70,121,102,48,92,59,49,69,75,72,105,-0.0745600372746619,3.60056592932775,0.746580032129418,0.898392523675732
"6975","GB55825",34,27,45,31,22,40,14,14,25,32,25,32,0.0998608949001738,2.12669045898501,0.746529522189661,0.898392523675732
"6976","GB41142",173,126,289,171,99,193,91,66,191,203,163,211,0.0709890732081758,4.55659824910837,0.747110995612952,0.898760819263747
"6977","GB48830",34,23,66,31,26,33,20,18,39,45,45,42,0.0974792929984774,2.41362622748699,0.747405076300939,0.898856893138074
"6978","GB54174",394,327,540,386,180,341,217,115,245,436,294,321,-0.0716151116555893,5.48770866340146,0.747371501786822,0.898856893138074
"6979","GB41795",403,283,501,329,214,312,211,159,294,386,360,371,-0.0699918358615966,5.53683055701105,0.747990721238459,0.899432315895279
"6980","GB41071",70,47,59,75,55,34,46,46,24,53,63,59,-0.109257758284953,3.07277233801956,0.74820096626819,0.899556233370007
"6981","GB44298",737,371,674,579,389,528,425,247,457,638,508,694,-0.0813528898118211,6.25585826130278,0.748417134971414,0.89968723631
"6982","GB40997",366,308,937,543,229,448,213,188,183,547,149,306,0.0951327453534736,5.6760178499723,0.749455894939591,0.899782072976938
"6983","GB41487",274,230,409,349,157,213,166,92,224,287,262,294,0.0685366340675974,5.13992660582739,0.749561683121063,0.899782072976938
"6984","GB41580",44,33,46,27,25,36,18,18,35,45,45,41,-0.101405074236401,2.40360253884148,0.749662222235135,0.899782072976938
"6985","GB42183",828,585,835,514,348,290,259,166,299,380,450,471,-0.0867452087689569,6.00515067529002,0.749351192372508,0.899782072976938
"6986","GB44909",439,234,548,376,165,356,196,103,302,357,321,369,0.0712507000833776,5.46027803819339,0.74913588919686,0.899782072976938
"6987","GB45934",1501,872,1829,1178,523,1111,519,343,1015,1518,847,1144,-0.0891483012586,7.15517183969221,0.749675435445037,0.899782072976938
"6988","GB46249",107,88,274,188,89,159,117,50,164,172,85,182,0.0868194004784241,4.321384845325,0.749563504913346,0.899782072976938
"6989","GB47514",130,90,133,105,76,92,50,43,74,138,97,91,-0.0833885962131459,3.77862401600223,0.749141726272604,0.899782072976938
"6990","GB48431",139,94,322,175,60,184,88,55,185,208,114,213,0.0837365668273084,4.40993155871213,0.749126466295043,0.899782072976938
"6991","GB51994",1780,1471,2011,1422,1095,1675,986,653,1393,2049,1179,2237,-0.0901373297767246,7.75739929091685,0.749534139455011,0.899782072976938
"6992","GB53550",1552,1452,2803,1899,1009,1353,998,517,1837,2389,1556,1501,-0.091194745226876,7.791175633719,0.748809022797782,0.899782072976938
"6993","GB44101",1079,768,986,913,506,712,421,365,595,721,809,676,-0.0880745059751625,6.70400074281137,0.75026877246149,0.89986901270199
"6994","GB46642",235,201,294,162,75,206,74,59,140,261,147,243,-0.0805998716546838,4.60358434647997,0.75032202003465,0.89986901270199
"6995","GB47020",310,206,368,368,136,172,89,101,178,181,161,235,0.0780075495195697,4.89327420214409,0.750354694845256,0.89986901270199
"6996","GB47573",1120,865,1622,978,625,1376,700,375,1031,1405,1026,1631,0.0886294542481643,7.23477013469854,0.750391247722656,0.89986901270199
"6997","GB50036",29,21,29,16,13,19,19,3,40,34,47,31,-0.142908023963896,1.95110451468819,0.749983558519273,0.89986901270199
"6998","GB54477",614,556,948,948,430,614,365,454,347,439,674,532,0.101945380653621,6.44192033937436,0.75029529864891,0.89986901270199
"6999","GB47224",6872,6478,8035,8007,3844,4521,2946,4276,2429,2204,4605,3476,-0.124088065643018,9.52160426584653,0.750795847836687,0.900096965006497
"7000","GB54328",372,265,460,276,165,357,213,95,361,428,326,429,-0.0749380658931596,5.4698718590674,0.750738264837689,0.900096965006497
"7001","GB42812",53,44,111,51,30,36,46,18,54,80,74,52,-0.0903846050623033,2.98458564622868,0.75092521952383,0.900123474109982
"7002","GB44862",59,44,79,58,20,52,28,16,39,41,47,54,0.0950877762220565,2.71366228459725,0.752566934001195,0.901166873401644
"7003","GB44946",432,331,586,457,217,501,210,177,384,425,329,545,0.0747728121659189,5.77675078373633,0.752654744479519,0.901166873401644
"7004","GB46775",631,561,557,649,466,561,345,299,461,722,560,664,-0.0845000380041186,6.33476612104806,0.752192074714087,0.901166873401644
"7005","GB47489",28,13,37,29,9,33,14,10,20,29,12,41,0.13543313436392,1.79956758745551,0.751999526858616,0.901166873401644
"7006","GB47596",176,119,178,155,83,124,88,78,109,118,129,183,-0.0687718552475796,4.25775801770771,0.752384045575829,0.901166873401644
"7007","GB50231",141,89,194,97,70,123,60,43,79,174,87,112,-0.0770576307506362,3.91745049895324,0.752255592691141,0.901166873401644
"7008","GB51281",591,320,750,346,258,598,370,119,388,637,490,695,0.0837406355352687,6.02433691284918,0.752434316905355,0.901166873401644
"7009","GB52510",107,57,218,119,49,86,65,34,74,117,64,100,0.0854037576431824,3.67415197810889,0.752564310178567,0.901166873401644
"7010","GB44303",387,284,508,327,213,321,211,138,363,377,354,375,-0.0691354939463542,5.54086351401909,0.752942754139654,0.901174752637995
"7011","GB45657",497,316,655,354,237,468,199,153,408,444,446,463,0.0736232872836044,5.78013172844169,0.752983480159392,0.901174752637995
"7012","GB50024",42,26,61,41,9,38,18,17,37,42,41,33,-0.0811602316323801,2.32923957532283,0.75292721137761,0.901174752637995
"7013","GB42220",854,730,737,664,390,451,199,284,424,411,566,560,-0.0903630901465543,6.25374388364266,0.753268578969715,0.901258898590511
"7014","GB49113",53,50,88,47,44,48,46,23,47,76,56,66,-0.0848156314921905,3.01500848543552,0.753258080284164,0.901258898590511
"7015","GB40719",42,37,35,41,28,32,26,27,13,20,40,25,-0.108866985764585,2.31722794711732,0.753961330901048,0.901445147303262
"7016","GB42346",27,26,96,18,30,39,18,11,24,80,24,41,0.113224178505139,2.37885257068932,0.753824155658758,0.901445147303262
"7017","GB46457",251,153,345,202,115,190,126,94,229,209,219,233,-0.065650398855888,4.8340443602608,0.753918526271011,0.901445147303262
"7018","GB51033",112,61,207,100,42,108,41,34,84,174,96,114,0.0843494911302419,3.75629946955883,0.753667654004158,0.901445147303262
"7019","GB53797",63,20,37,61,32,43,50,15,23,39,23,45,-0.117843025333966,2.54982033948637,0.75381466540145,0.901445147303262
"7020","GB40020",57,54,152,78,29,59,25,24,69,139,54,61,-0.099777260221464,3.21734880822091,0.754683683562853,0.901538145545831
"7021","GB40572",36,17,63,57,17,27,20,8,39,51,25,39,0.093006078776519,2.27376560182875,0.754639726100313,0.901538145545831
"7022","GB40652",271,229,366,219,133,209,119,74,149,196,187,255,0.0667156874383688,4.83628623475617,0.754216952406652,0.901538145545831
"7023","GB43127",146,91,213,137,71,109,66,49,135,128,136,152,0.0709821464631851,4.09989438693652,0.754555252731795,0.901538145545831
"7024","GB47565",2793,2373,6727,5808,2459,5917,4091,899,3285,4106,1748,2238,0.11672539636386,8.98071623046067,0.754668515010875,0.901538145545831
"7025","GB50093",382,272,370,365,200,409,261,107,328,392,228,458,-0.077391864934736,5.5094626308691,0.754615655448029,0.901538145545831
"7026","GB51578",378,296,578,389,212,438,231,122,296,589,368,470,0.0716313894065415,5.68084008910933,0.75492743786054,0.901700976163628
"7027","GB55397",69,59,165,103,44,95,45,39,74,139,82,90,0.0862525073338762,3.5831550177484,0.755186834655003,0.90188244150061
"7028","GB43455",543,426,783,542,330,516,604,235,524,580,887,481,-0.0872625988268036,6.32714550249352,0.755351862514402,0.90195117106159
"7029","GB53384",416,226,419,453,213,374,231,150,251,248,227,393,0.079383731160656,5.45937187650988,0.755531599543405,0.902037442505087
"7030","GB49276",315,201,240,336,119,139,153,73,118,143,326,159,0.0951090686492251,4.82681046345162,0.755871108668263,0.902314415923764
"7031","GB43443",116,81,199,110,54,107,57,54,105,84,103,132,0.0870111143083183,3.86275454092092,0.756127511724646,0.902363776790846
